review_id,winery,vintage,designation,variety,score,category,title,ava,region,province,country,release_price,source,brand_id
1456,Bergström,2012.0,Silice,Pinot Noir,94,,Bergström 2012 Pinot Noir Chehalem Mountains Silice,Chehalem Mountains,,,US,$65,"Wine Spectator Magazine Issue Feb 28, 2015",385
1457,Big Table Farm,2012.0,Cattrall Brothers Vineyard,Pinot Noir,94,,Big Table Farm 2012 Pinot Noir Eola-Amity Hills Cattrall Brothers Vineyard,Eola-Amity Hills,,,US,$48,"Wine Spectator Magazine Issue Feb 28, 2015",29
1458,Boedecker Cellars,2012.0,Shea Vineyard,Pinot Noir,94,,Boedecker 2012 Pinot Noir Yamhill-Carlton District Shea Vineyard,Yamhill-Carlton District,,,US,$65,"Wine Spectator Magazine Issue Feb 28, 2015",397
1459,Brittan Vineyards,2012.0,Basalt Block,Pinot Noir,94,,Brittan 2012 Pinot Noir Willamette Valley Basalt Block,Willamette Valley,,,US,$48,"Wine Spectator Magazine Issue Feb 28, 2015",425
1460,Domaine Drouhin Oregon,2012.0,Édition Limitée,Chardonnay,94,,Domaine Drouhin 2012 Chardonnay Dundee Hills Édition Limitée,Dundee Hills,,,US,$65,"Wine Spectator Magazine Issue Feb 28, 2015",494
1461,Eminent Domaine,2012.0,,Pinot Noir,94,,Eminent Domaine 2012 Pinot Noir Ribbon Ridge,Ribbon Ridge,,,US,$40,"Wine Spectator Magazine Issue Jun 15, 2014",166
1462,Owen Roe,2012.0,Anna's Vineyard,Pinot Noir,94,,Owen Roe 2012 Pinot Noir Chehalem Mountains Anna's Vineyard,Chehalem Mountains,,,US,$42,"Wine Spectator Magazine Issue Feb 28, 2015",246
1463,Chehalem,2021.0,Inox Unoaked,Chardonnay,90,,Chehalem 2021 Chardonnay Willamette Valley Inox Unoaked,Willamette Valley,,,US,$20,"Wine Spectator Magazine Issue Nov 15, 2022",38
1464,Willamette Valley Vineyards,2021.0,,Pinot Gris,89,,Willamette Valley Vineyards 2021 Pinot Gris Willamette Valley,Willamette Valley,,,US,$18,"Wine Spectator Magazine Issue Sep 30, 2022",5
1465,Chehalem,2021.0,,Pinot Gris,87,,Chehalem 2021 Pinot Gris Willamette Valley,Willamette Valley,,,US,$20,"Wine Spectator Magazine Issue Sep 30, 2022",38
1466,Chehalem,2021.0,Rosé,Pinot Noir,87,Rosé,Chehalem 2021 Pinot Noir Chehalem Mountains Rosé,Chehalem Mountains,,,US,$28,Wine Spectator Magazine Issue Web Only - 2022,38
1467,Domaine Drouhin Oregon,2020.0,Arthur,Chardonnay,93,,Domaine Drouhin 2020 Chardonnay Dundee Hills Arthur,Dundee Hills,,,US,$40,"Wine Spectator Magazine Issue Aug 31, 2022",494
1468,Nicolas-Jay,2020.0,Affinités,Chardonnay,92,,Nicolas-Jay 2020 Chardonnay Willamette Valley Affinités,Willamette Valley,,,US,$50,"Wine Spectator Magazine Issue Nov 15, 2022",81
1469,Chehalem,2020.0,Inox Unoaked,Chardonnay,91,,Chehalem 2020 Chardonnay Willamette Valley Inox Unoaked,Willamette Valley,,,US,$20,"Wine Spectator Magazine Issue Nov 30, 2021",38
1470,Chehalem,2021.0,Inox Unoaked,Chardonnay,90,,Chehalem 2021 Chardonnay Willamette Valley Inox Unoaked,Willamette Valley,Willamette Valley,Oregon,US,$20,"Wine Spectator Magazine Issue Nov 15, 2022",38
1471,Willamette Valley Vineyards,2021.0,,Pinot Gris,89,,Willamette Valley Vineyards 2021 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$18,"Wine Spectator Magazine Issue Sep 30, 2022",5
1472,Chehalem,2021.0,,Pinot Gris,87,,Chehalem 2021 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$20,"Wine Spectator Magazine Issue Sep 30, 2022",38
1473,Chehalem,2021.0,Rosé,Pinot Noir,87,Rosé,Chehalem 2021 Pinot Noir Chehalem Mountains Rosé,Chehalem Mountains,Willamette Valley,Oregon,US,$28,Wine Spectator Magazine Issue Web Only - 2022,38
1474,Chehalem,2021.0,Rosé,Pinot Noir,87,Rosé,Chehalem 2021 Pinot Noir Chehalem Mountains Rosé,Chehalem Mountains,Willamette Valley,Oregon,US,$28,Wine Spectator Magazine Issue Web Only - 2022,38
1475,Domaine Drouhin Oregon,2020.0,Arthur,Chardonnay,93,,Domaine Drouhin 2020 Chardonnay Dundee Hills Arthur,Dundee Hills,Willamette Valley,Oregon,US,$40,"Wine Spectator Magazine Issue Aug 31, 2022",494
1476,Nicolas-Jay,2020.0,Affinités,Chardonnay,92,,Nicolas-Jay 2020 Chardonnay Willamette Valley Affinités,Willamette Valley,Willamette Valley,Oregon,US,$50,"Wine Spectator Magazine Issue Nov 15, 2022",81
1477,Chehalem,2020.0,Inox Unoaked,Chardonnay,91,,Chehalem 2020 Chardonnay Willamette Valley Inox Unoaked,Willamette Valley,Willamette Valley,Oregon,US,$20,"Wine Spectator Magazine Issue Nov 30, 2021",38
1478,Quady North,2020.0,,Rosé GSM,87,,Quady North 2020 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$17,"Wine Spectator Magazine Issue Jul 31, 2021",335
1479,Chehalem,2020.0,,Pinot Gris,89,,Chehalem 2020 Pinot Gris Chehalem Mountains,Chehalem Mountains,Willamette Valley,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2021,38
1480,Willamette Valley Vineyards,2020.0,,Pinot Gris,89,,Willamette Valley Vineyards 2020 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$17,Wine Spectator Magazine Issue Web Only - 2021,5
1481,Iris Vineyards,2020.0,,Pinot Gris,84,,Iris Vineyards 2020 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$16,Wine Spectator Magazine Issue Web Only - 2022,79
1482,Chehalem,2020.0,Corral Creek Vineyard,Riesling,88,,Chehalem 2020 Riesling Chehalem Mountains Corral Creek Vineyard,Chehalem Mountains,Willamette Valley,Oregon,US,$30,"Wine Spectator Magazine Issue Sep 30, 2022",38
1483,Quady North,2020.0,,Rosé GSM,87,,Quady North 2020 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$17,"Wine Spectator Magazine Issue Jul 31, 2021",335
1484,Quady North,2020.0,,Rosé GSM,87,,Quady North 2020 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$17,"Wine Spectator Magazine Issue Jul 31, 2021",335
1485,Chehalem,2020.0,,Pinot Noir,89,,Chehalem 2020 Pinot Noir Chehalem Mountains,Chehalem Mountains,Willamette Valley,Oregon,US,$30,"Wine Spectator Magazine Issue Nov 15, 2022",38
1486,Longplay,2020.0,Explicit Lyrics,Pinot Noir,84,,Longplay 2020 Pinot Noir Willamette Valley Explicit Lyrics,Willamette Valley,Willamette Valley,Oregon,US,$24,Wine Spectator Magazine Issue Web Only - 2022,102
1487,Evening Land,2019.0,Summum Seven Springs Estate,Chardonnay,95,,Evening Land 2019 Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$100,"Wine Spectator Magazine Issue Aug 31, 2022",324
1488,Evening Land,2019.0,La Source Seven Springs Estate,Chardonnay,94,,Evening Land 2019 Chardonnay Eola-Amity Hills La Source Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$75,"Wine Spectator Magazine Issue Aug 31, 2022",324
1489,Arterberry Maresh,2019.0,Maresh,Chardonnay,93,,Arterberry Maresh 2019 Chardonnay Dundee Hills Maresh,Dundee Hills,Willamette Valley,Oregon,US,$69,"Wine Spectator Magazine Issue Nov 15, 2022",48
1490,Beaux Frères,2019.0,,Chardonnay,93,,Beaux Frères 2019 Chardonnay Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$85,"Wine Spectator Magazine Issue Mar 31, 2022",0
1491,Bergström,2019.0,Silice,Chardonnay,93,,Bergström 2019 Chardonnay Chehalem Mountains Silice,Chehalem Mountains,Willamette Valley,Oregon,US,$80,"Wine Spectator Magazine Issue Mar 31, 2022",385
1492,Bergström,2019.0,Bergström Vineyard,Chardonnay,93,,Bergström 2019 Chardonnay Dundee Hills Bergström Vineyard,Dundee Hills,Willamette Valley,Oregon,US,$80,"Wine Spectator Magazine Issue Mar 31, 2022",385
1493,Bergström,2019.0,Le Pré Du Col Vineyard,Chardonnay,93,,Bergström 2019 Chardonnay Ribbon Ridge Le Pré Du Col Vineyard,Ribbon Ridge,Willamette Valley,Oregon,US,$80,"Wine Spectator Magazine Issue Mar 31, 2022",385
1494,Bergström,2019.0,Sigrid,Chardonnay,93,,Bergström 2019 Chardonnay Willamette Valley Sigrid,Willamette Valley,Willamette Valley,Oregon,US,$100,"Wine Spectator Magazine Issue Mar 31, 2022",385
1495,Evening Land,2019.0,Seven Springs,Chardonnay,93,,Evening Land 2019 Chardonnay Eola-Amity Hills Seven Springs,Eola-Amity Hills,Willamette Valley,Oregon,US,$35,"Wine Spectator Magazine Issue Aug 31, 2022",324
1496,Archery Summit,2019.0,,Chardonnay,92,,Archery Summit 2019 Chardonnay Eola-Amity Hills,Eola-Amity Hills,Willamette Valley,Oregon,US,$48,"Wine Spectator Magazine Issue Apr 30, 2022",123
1497,Bergström,2019.0,Old Stones,Chardonnay,92,,Bergström 2019 Chardonnay Willamette Valley Old Stones,Willamette Valley,Willamette Valley,Oregon,US,$40,"Wine Spectator Magazine Issue Mar 31, 2022",385
1498,Big Table Farm,2019.0,The Wild Bee,Chardonnay,92,,Big Table Farm 2019 Chardonnay Willamette Valley The Wild Bee,Willamette Valley,Willamette Valley,Oregon,US,$30,"Wine Spectator Magazine Issue Sep 30, 2021",29
1499,Domaine Drouhin Oregon,2019.0,Arthur,Chardonnay,92,,Domaine Drouhin 2019 Chardonnay Dundee Hills Arthur,Dundee Hills,Willamette Valley,Oregon,US,$40,"Wine Spectator Magazine Issue Mar 31, 2022",494
1500,WillaKenzie Estate,2019.0,,Chardonnay,89,,WillaKenzie 2019 Chardonnay Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$35,Wine Spectator Magazine Issue Web Only - 2022,452
1501,Chehalem,2019.0,Inox Unoaked,Chardonnay,88,,Chehalem 2019 Chardonnay Willamette Valley Inox Unoaked,Willamette Valley,Willamette Valley,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2021,38
1502,Domaine Divio,2019.0,,Chardonnay,88,,Domaine Divio 2019 Chardonnay Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$50,Wine Spectator Magazine Issue Web Only - 2021,488
1503,Quady North,2019.0,,Rosé GSM,87,,Quady North 2019 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$16,"Wine Spectator Magazine Issue Sep 30, 2020",335
1504,Chehalem,2019.0,,Pinot Gris,88,,Chehalem 2019 Pinot Gris Chehalem Mountains,Chehalem Mountains,Willamette Valley,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2021,38
1505,Durant,2019.0,Southview,Pinot Gris,86,,Durant 2019 Pinot Gris Dundee Hills Southview,Dundee Hills,Willamette Valley,Oregon,US,$25,Wine Spectator Magazine Issue Web Only - 2021,190
1506,Willamette Valley Vineyards,2019.0,Rosé Whole Cluster,Pinot Noir,88,,Willamette Valley Vineyards 2019 Pinot Noir Willamette Valley Rosé Whole Cluster,Willamette Valley,Willamette Valley,Oregon,US,$18,"Wine Spectator Magazine Issue Nov 30, 2020",5
1507,Chehalem,2019.0,Rosé,Pinot Noir,87,Rosé,Chehalem 2019 Pinot Noir Chehalem Mountains Rosé,Chehalem Mountains,Willamette Valley,Oregon,US,$25,Wine Spectator Magazine Issue Web Only - 2020,38
1508,Quady North,2019.0,,Rosé GSM,87,,Quady North 2019 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$16,"Wine Spectator Magazine Issue Sep 30, 2020",335
1509,Quady North,2019.0,,Rosé GSM,87,,Quady North 2019 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$16,"Wine Spectator Magazine Issue Sep 30, 2020",335
1510,Bergström,2019.0,Silice,Pinot Noir,95,,Bergström 2019 Pinot Noir Chehalem Mountains Silice,Chehalem Mountains,Willamette Valley,Oregon,US,$80,Wine Spectator Magazine Issue Web Only - 2021,385
1511,Bergström,2019.0,Le Pré Du Col Vineyard,Pinot Noir,95,,Bergström 2019 Pinot Noir Ribbon Ridge Le Pré Du Col Vineyard,Ribbon Ridge,Willamette Valley,Oregon,US,$80,Wine Spectator Magazine Issue Web Only - 2021,385
1512,Evening Land,2019.0,La Source Seven Springs Estate,Pinot Noir,95,,Evening Land 2019 Pinot Noir Eola-Amity Hills La Source Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$75,"Wine Spectator Magazine Issue Jul 31, 2022",324
1513,Nicolas-Jay,2019.0,Momtazi,Pinot Noir,95,,Nicolas-Jay 2019 Pinot Noir McMinnville Momtazi,McMinnville,Willamette Valley,Oregon,US,$90,"Wine Spectator Magazine Issue Nov 15, 2022",81
1514,Nicolas-Jay,2019.0,,Pinot Noir,95,,Nicolas-Jay 2019 Pinot Noir Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$55,Wine Spectator Magazine Issue Web Only - 2022,81
1515,Archery Summit,2019.0,Renegade Ridge Vineyard,Pinot Noir,94,,Archery Summit 2019 Pinot Noir Dundee Hills Renegade Ridge Vineyard,Dundee Hills,Willamette Valley,Oregon,US,$90,"Wine Spectator Magazine Issue Mar 31, 2022",123
1516,Beaux Frères,2019.0,Zena Crown,Pinot Noir,94,,Beaux Frères 2019 Pinot Noir Eola-Amity Hills Zena Crown,Eola-Amity Hills,Willamette Valley,Oregon,US,$85,"Wine Spectator Magazine Issue Nov 15, 2021",0
1517,Beaux Frères,2019.0,The Beaux Frères Vineyard,Pinot Noir,94,,Beaux Frères 2019 Pinot Noir Ribbon Ridge The Beaux Frères Vineyard,Ribbon Ridge,Willamette Valley,Oregon,US,$105,"Wine Spectator Magazine Issue Oct 31, 2021",0
1518,Beaux Frères,2019.0,The Belles Soeurs,Pinot Noir,94,,Beaux Frères 2019 Pinot Noir Ribbon Ridge The Belles Soeurs,Ribbon Ridge,Willamette Valley,Oregon,US,$100,"Wine Spectator Magazine Issue Oct 31, 2021",0
1519,Beaux Frères,2019.0,The Upper Terrace,Pinot Noir,94,,Beaux Frères 2019 Pinot Noir Ribbon Ridge The Upper Terrace,Ribbon Ridge,Willamette Valley,Oregon,US,$115,"Wine Spectator Magazine Issue Mar 31, 2022",0
1520,Beaux Frères,2019.0,,Pinot Noir,94,,Beaux Frères 2019 Pinot Noir Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$65,"Wine Spectator Magazine Issue Oct 31, 2021",0
1521,Bergström,2019.0,Winery Block,Pinot Noir,94,,Bergström 2019 Pinot Noir Chehalem Mountains Winery Block,Chehalem Mountains,Willamette Valley,Oregon,US,$85,Wine Spectator Magazine Issue Web Only - 2021,385
1522,Bergström,2019.0,Bergström Vineyard,Pinot Noir,94,,Bergström 2019 Pinot Noir Dundee Hills Bergström Vineyard,Dundee Hills,Willamette Valley,Oregon,US,$110,Wine Spectator Magazine Issue Web Only - 2021,385
1523,Bergström,2019.0,Temperance Hill Vineyard,Pinot Noir,94,,Bergström 2019 Pinot Noir Eola-Amity Hills Temperance Hill Vineyard,Eola-Amity Hills,Willamette Valley,Oregon,US,$70,"Wine Spectator Magazine Issue Feb 28, 2022",385
1524,Bergström,2019.0,La Spirale,Pinot Noir,94,,Bergström 2019 Pinot Noir Ribbon Ridge La Spirale,Ribbon Ridge,Willamette Valley,Oregon,US,$80,Wine Spectator Magazine Issue Web Only - 2021,385
1525,Bergström,2019.0,,Pinot Noir,94,,Bergström 2019 Pinot Noir Yamhill-Carlton Gregory Ranch,Yamhill-Carlton,Willamette Valley,Oregon,US,$60,Wine Spectator Magazine Issue Web Only - 2021,385
1526,Big Table Farm,2019.0,Cattrall Brothers Vineyard,Pinot Noir,94,,Big Table Farm 2019 Pinot Noir Eola-Amity Hills Cattrall Brothers Vineyard,Eola-Amity Hills,Willamette Valley,Oregon,US,$68,"Wine Spectator Magazine Issue Mar 31, 2022",29
1527,Big Table Farm,2019.0,Pelos Sandberg Vineyard,Pinot Noir,94,,Big Table Farm 2019 Pinot Noir Eola-Amity Hills Pelos Sandberg Vineyard,Eola-Amity Hills,Willamette Valley,Oregon,US,$64,"Wine Spectator Magazine Issue Nov 15, 2021",29
1528,Eminent Domaine,2019.0,Reserve,Pinot Noir,94,,Eminent Domaine 2019 Pinot Noir Ribbon Ridge Reserve,Ribbon Ridge,Willamette Valley,Oregon,US,$70,"Wine Spectator Magazine Issue Mar 31, 2022",166
1529,Evening Land,2019.0,Summum Seven Springs Estate,Pinot Noir,94,,Evening Land 2019 Pinot Noir Eola-Amity Hills Summum Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$100,"Wine Spectator Magazine Issue Jul 31, 2022",324
1530,Nicolas-Jay,2019.0,Nysa,Pinot Noir,94,,Nicolas-Jay 2019 Pinot Noir Dundee Hills Nysa,Dundee Hills,Willamette Valley,Oregon,US,$90,"Wine Spectator Magazine Issue Nov 15, 2022",81
1531,Nicolas-Jay,2019.0,L'Ensemble,Pinot Noir,94,,Nicolas-Jay 2019 Pinot Noir Willamette Valley L'Ensemble,Willamette Valley,Willamette Valley,Oregon,US,$70,Wine Spectator Magazine Issue Web Only - 2022,81
1532,Nicolas-Jay,2019.0,Own-Rooted,Pinot Noir,94,,Nicolas-Jay 2019 Pinot Noir Willamette Valley Own-Rooted,Willamette Valley,Willamette Valley,Oregon,US,$90,Wine Spectator Magazine Issue Web Only - 2022,81
1533,Evening Land,2018.0,Summum Seven Springs Estate,Chardonnay,94,,Evening Land 2018 Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$100,"Wine Spectator Magazine Issue Sep 30, 2021",324
1534,Beaux Frères,2018.0,,Chardonnay,93,,Beaux Frères 2018 Chardonnay Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$85,"Wine Spectator Magazine Issue Nov 30, 2020",0
1535,Bergström,2018.0,Sigrid,Chardonnay,93,,Bergström 2018 Chardonnay Willamette Valley Sigrid,Willamette Valley,Willamette Valley,Oregon,US,$110,"Wine Spectator Magazine Issue Mar 31, 2021",385
1536,Evening Land,2018.0,La Source Seven Springs Estate,Chardonnay,93,,Evening Land 2018 Chardonnay Eola-Amity Hills La Source Seven Springs Estate,Eola-Amity Hills,Willamette Valley,Oregon,US,$75,"Wine Spectator Magazine Issue Sep 30, 2021",324
1537,Evening Land,2018.0,Seven Springs,Chardonnay,93,,Evening Land 2018 Chardonnay Eola-Amity Hills Seven Springs,Eola-Amity Hills,Willamette Valley,Oregon,US,$35,"Wine Spectator Magazine Issue Sep 30, 2021",324
1538,Nicolas-Jay,2018.0,,Chardonnay,93,,Nicolas-Jay 2018 Chardonnay Yamhill-Carlton Bishop Creek,Yamhill-Carlton,Willamette Valley,Oregon,US,$70,"Wine Spectator Magazine Issue Mar 31, 2021",81
1539,Archery Summit,2018.0,,Chardonnay,92,,Archery Summit 2018 Chardonnay Eola-Amity Hills,Eola-Amity Hills,Willamette Valley,Oregon,US,$48,Wine Spectator Magazine Issue Web Only - 2021,123
1540,Bergström,2018.0,Old Stones,Chardonnay,92,,Bergström 2018 Chardonnay Willamette Valley Old Stones,Willamette Valley,Willamette Valley,Oregon,US,$40,"Wine Spectator Magazine Issue Mar 31, 2021",385
1541,Domaine Drouhin Oregon,2018.0,Arthur,Chardonnay,92,,Domaine Drouhin 2018 Chardonnay Dundee Hills Arthur,Dundee Hills,Willamette Valley,Oregon,US,$35,Wine Spectator Magazine Issue Web Only - 2021,494
1542,Arterberry Maresh,2018.0,Maresh,Chardonnay,91,,Arterberry Maresh 2018 Chardonnay Dundee Hills Maresh,Dundee Hills,Willamette Valley,Oregon,US,$23,"Wine Spectator Magazine Issue Mar 31, 2022",48
1543,Big Table Farm,2018.0,The Wild Bee,Chardonnay,91,,Big Table Farm 2018 Chardonnay Willamette Valley The Wild Bee,Willamette Valley,Willamette Valley,Oregon,US,$28,"Wine Spectator Magazine Issue Nov 15, 2020",29
1544,Flâneur,2018.0,La Belle Promenade,Chardonnay,90,,Flâneur 2018 Chardonnay Chehalem Mountains La Belle Promenade,Chehalem Mountains,Willamette Valley,Oregon,US,$55,Wine Spectator Magazine Issue Web Only - 2021,98
1545,Quady North,2018.0,,Rosé GSM,88,,Quady North 2018 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$16,Wine Spectator Magazine Issue Web Only - 2019,335
1546,Quady North,2018.0,Rosé,Grenache,87,Rosé,Quady North 2018 Grenache Applegate Valley Rosé,Applegate Valley,Southern Oregon,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2019,335
1547,WillaKenzie Estate,2018.0,,blend,86,Rosé,WillaKenzie 2018 Rosé Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$25,"Wine Spectator Magazine Issue Dec 15, 2019",452
1548,Day,2018.0,,Vin De Days Blanc,85,,Day 2018 Vin De Days Blanc Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$21,Wine Spectator Magazine Issue Web Only - 2020,23
1549,Chehalem,2018.0,,Pinot Gris,90,,Chehalem 2018 Pinot Gris Chehalem Mountains,Chehalem Mountains,Willamette Valley,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2019,38
1550,Willamette Valley Vineyards,2018.0,,Pinot Gris,89,,Willamette Valley Vineyards 2018 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$17,"Wine Spectator Magazine Issue Feb 29, 2020",5
1551,Archery Summit,2018.0,Vireton,Pinot Gris,88,,Archery Summit 2018 Pinot Gris Willamette Valley Vireton,Willamette Valley,Willamette Valley,Oregon,US,$24,Wine Spectator Magazine Issue Web Only - 2021,123
1552,Iris Vineyards,2018.0,,Pinot Gris,87,,Iris Vineyards 2018 Pinot Gris Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$16,"Wine Spectator Magazine Issue Mar 31, 2020",79
1553,Day,2018.0,,Vin De Days Blanc,85,,Day 2018 Vin De Days Blanc Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$21,Wine Spectator Magazine Issue Web Only - 2020,23
1554,Day,2018.0,,Vin De Days Blanc,85,,Day 2018 Vin De Days Blanc Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$21,Wine Spectator Magazine Issue Web Only - 2020,23
1555,Chehalem,2018.0,Rosé,Pinot Noir,89,Rosé,Chehalem 2018 Pinot Noir Chehalem Mountains Rosé,Chehalem Mountains,Willamette Valley,Oregon,US,$25,"Wine Spectator Magazine Issue Sep 30, 2019",38
1556,Big Table Farm,2018.0,Rosé Laughing Pig,Pinot Noir,88,,Big Table Farm 2018 Pinot Noir Willamette Valley Rosé Laughing Pig,Willamette Valley,Willamette Valley,Oregon,US,$32,"Wine Spectator Magazine Issue Nov 15, 2019",29
1557,Quady North,2018.0,,Rosé GSM,88,,Quady North 2018 Rosé GSM Rogue Valley,Rogue Valley,Southern Oregon,Oregon,US,$16,Wine Spectator Magazine Issue Web Only - 2019,335
1558,Quady North,2018.0,Rosé,Grenache,87,Rosé,Quady North 2018 Grenache Applegate Valley Rosé,Applegate Valley,Southern Oregon,Oregon,US,$20,Wine Spectator Magazine Issue Web Only - 2019,335
1559,Willamette Valley Vineyards,2018.0,Rosé Whole Cluster,Pinot Noir,87,,Willamette Valley Vineyards 2018 Pinot Noir Willamette Valley Rosé Whole Cluster,Willamette Valley,Willamette Valley,Oregon,US,$18,Wine Spectator Magazine Issue Web Only - 2019,5
1560,Bryn Mawr Vineyards,2018.0,Rosé,Pinot Noir,86,Rosé,Bryn Mawr 2018 Pinot Noir Willamette Valley Rosé,Willamette Valley,Willamette Valley,Oregon,US,$25,Wine Spectator Magazine Issue Web Only - 2019,371
1561,Iris Vineyards,2018.0,Rosé,Pinot Noir,86,Rosé,Iris Vineyards 2018 Pinot Noir Willamette Valley Rosé,Willamette Valley,Willamette Valley,Oregon,US,$18,Wine Spectator Magazine Issue Web Only - 2019,79
1562,WillaKenzie Estate,2018.0,,blend,86,Rosé,WillaKenzie 2018 Rosé Willamette Valley,Willamette Valley,Willamette Valley,Oregon,US,$25,"Wine Spectator Magazine Issue Dec 15, 2019",452
1563,Andrew Rich,2018.0,Croft Vineyard,Sauvignon Blanc,88,,Andrew Rich 2018 Sauvignon Blanc Willamette Valley Croft Vineyard,Willamette Valley,Willamette Valley,Oregon,US,$24,Wine Spectator Magazine Issue Web Only - 2019,351
