price,rating,bottle_name,review_link,source,Designation,Winery,Alcohol,Bottle Size,Category,Date Published,style,vintage,AVA,Region,Province,Country,Varietal
$13,88,O'Reilly's 2005 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/oreillys-2005-pinot-grigio-gris-gris-other/,Wine Enthusiast,,O'Reilly's,,750 ml,White,12/1/2006,,2005,,Oregon Other,Oregon,US,Pinot Gris
$27,87,Brandborg 2003 Northern Reach Pinot Noir (Umpqua Valley),https://www.winemag.com/buying-guide/brandborg-2003-northern-reach-pinot-noir-southern-umpqua-valley/,Wine Enthusiast,Northern Reach,Brandborg,,750 ml,Red,12/1/2006,,2003,Umpqua Valley,Southern Oregon,Oregon,US,Pinot Noir
$75,86,Archery Summit 2003 Arcus Estate Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/archery-summit-2003-arcus-estate-pinot-noir-willamette-valley/,Wine Enthusiast,Arcus Estate,Archery Summit,,750 ml,Red,12/1/2006,,2003,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$15,86,O'Reilly's 2005 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/oreillys-2005-pinot-noir-other/,Wine Enthusiast,,O'Reilly's,,750 ml,Red,12/1/2006,,2005,,Oregon Other,Oregon,US,Pinot Noir
$12,87,Duck Pond 2005 Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/duck-pond-2005-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,,Duck Pond,,750 ml,White,11/1/2006,,2005,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$30,91,Hamacher 2002 Cuvée Forêts Diverses Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/hamacher-2002-cuvee-forets-diverses-chardonnay-willamette-valley/,Wine Enthusiast,Cuvée Forêts Diverses,Hamacher,,750ML,White,9/1/2006,,2002,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$25,90,Soléna 2003 Grand Cuvée Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/solena-2003-grand-cuvee-pinot-noir-willamette-valley/,Wine Enthusiast,Grand Cuvée,Soléna,,750ML,Red,9/1/2006,,2003,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$20,88,Abacela 2003 Tempranillo (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2003-tempranillo-southern-umpqua-valley/,Wine Enthusiast,,Abacela,,750ML,Red,9/1/2006,,2003,Umpqua Valley,Southern Oregon,Oregon,US,Tempranillo
$24,91,Daedalus 2003 Syrah (Columbia Valley (OR)),https://www.winemag.com/buying-guide/daedalus-2003-shiraz-syrah-syrah-other-columbia-valley-or/,Wine Enthusiast,,Daedalus,,750ML,Red,5/1/2006,,2003,Columbia Valley (OR),Oregon Other,Oregon,US,Syrah
$24,90,Daedalus 2003 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/daedalus-2003-pinot-noir-willamette-valley/,Wine Enthusiast,,Daedalus,,750ML,Red,5/1/2006,,2003,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$28,90,Rex Hill 2003 Dundee Hills Cuvée Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/rex-hill-2003-dundee-hills-cuvee-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,Dundee Hills Cuvée,Rex Hill,,750ML,Red,5/1/2006,,2003,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$39,88,Rex Hill 2003 Reserve Pinot Noir (Oregon),https://www.winemag.com/buying-guide/rex-hill-2003-reserve-pinot-noir-other/,Wine Enthusiast,Reserve,Rex Hill,,750ML,Red,5/1/2006,,2003,,Oregon Other,Oregon,US,Pinot Noir
$15,91,ElvenGlade 2004 Pinot Gris (Yamhill County),https://www.winemag.com/buying-guide/elvenglade-2004-pinot-grigio-gris-gris-willamette-valley-yamhill-county/,Wine Enthusiast,,ElvenGlade,13%,750 ml,White,2/1/2006,,2004,Yamhill County,Willamette Valley,Oregon,US,Pinot Gris
$13,85,Wine by Joe 2004 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2004-pinot-grigio-gris-gris-other/,Wine Enthusiast,,Wine by Joe,,750ML,White,2/1/2006,,2004,,Oregon Other,Oregon,US,Pinot Gris
$12,85,Foris 2004 Pinot Gris (Rogue Valley),https://www.winemag.com/buying-guide/foris-2004-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,,Foris,,750ML,White,2/1/2006,,2004,Rogue Valley,Southern Oregon,Oregon,US,Pinot Gris
$30,89,Abacela 2003 Estate Tempranillo (Southern Oregon),https://www.winemag.com/buying-guide/abacela-2003-estate-tempranillo-southern/,Wine Enthusiast,Estate,Abacela,,750ML,Red,11/1/2005,,2003,,Southern Oregon,Oregon,US,Tempranillo
$20,88,Ponzi 2004 Arneis (Willamette Valley),https://www.winemag.com/buying-guide/ponzi-2004-italian-white-arneis-willamette-valley/,Wine Enthusiast,,Ponzi,,750ML,White,11/1/2005, Italian White,2004,Willamette Valley,Willamette Valley,Oregon,US,Arneis
$20,88,Argyle 2004 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/argyle-2004-pinot-noir-willamette-valley/,Wine Enthusiast,,Argyle,,750ML,Red,11/1/2005,,2004,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$18,87,WillaKenzie Estate 2004 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/willakenzie-estate-2004-pinot-blanc-willamette-valley/,Wine Enthusiast,,WillaKenzie Estate,,750 ml,White,11/1/2005,,2004,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
$45,90,Dobbes Family Estate 2002 Fortmiller Vineyard Syrah (Rogue Valley),https://www.winemag.com/buying-guide/dobbes-family-estate-2002-fortmiller-vineyard-shiraz-syrah-syrah-southern-rogue-valley/,Wine Enthusiast,Fortmiller Vineyard,Dobbes Family Estate,,750ML,Red,8/1/2005,,2002,Rogue Valley,Southern Oregon,Oregon,US,Syrah
$17,90,Elk Cove 2004 Riesling (Willamette Valley),https://www.winemag.com/buying-guide/elk-cove-2004-riesling-willamette-valley/,Wine Enthusiast,,Elk Cove,,750ML,White,8/1/2005,,2004,Willamette Valley,Willamette Valley,Oregon,US,Riesling
$18,89,Abacela 2002 Merlot (Oregon),https://www.winemag.com/buying-guide/abacela-2002-merlot-other/,Wine Enthusiast,,Abacela,,750ML,Red,8/1/2005,,2002,,Oregon Other,Oregon,US,Merlot
$10,87,Firesteed 2003 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/firesteed-2003-pinot-noir-other/,Wine Enthusiast,,Firesteed,,750ML,Red,8/1/2005,,2003,,Oregon Other,Oregon,US,Pinot Noir
$30,86,Griffin Creek 2000 Merlot (Rogue Valley),https://www.winemag.com/buying-guide/griffin-creek-2000-merlot-southern-rogue-valley/,Wine Enthusiast,,Griffin Creek,,750ML,Red,8/1/2005,,2000,Rogue Valley,Southern Oregon,Oregon,US,Merlot
$15,86,King Estate 2003 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/king-estate-2003-pinot-grigio-gris-gris-other/,Wine Enthusiast,,King Estate,,750ML,White,8/1/2005,,2003,,Oregon Other,Oregon,US,Pinot Gris
$18,85,Willamette Valley Vineyards 2004 Whole Cluster Fermented Pinot Noir (Oregon),https://www.winemag.com/buying-guide/willamette-valley-2004-whole-cluster-fermented-pinot-noir-other/,Wine Enthusiast,Whole Cluster Fermented,Willamette Valley Vineyards,,750ML,Red,8/1/2005,,2004,,Oregon Other,Oregon,US,Pinot Noir
$12,87,Sineann 2003 Red Table Wine Red (Oregon),https://www.winemag.com/buying-guide/sineann-2003-red-table-wine-other/,Wine Enthusiast,Red Table Wine,Sineann,,750ML,Red,4/1/2005,,2003,,Oregon Other,Oregon,US,Blend
$35,91,Cristom 2002 Reserve Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/cristom-2002-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,Reserve,Cristom,,750ML,Red,2/1/2005,,2002,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$50,91,King Estate 2001 Domaine Pinot Noir (Oregon),https://www.winemag.com/buying-guide/king-estate-2001-domaine-pinot-noir-other/,Wine Enthusiast,Domaine,King Estate,,750ML,White,2/1/2005,,2001,,Oregon Other,Oregon,US,Pinot Noir
$15,89,Rex Hill 2002 Sauvignon Blanc (Oregon),https://www.winemag.com/buying-guide/rex-hill-2002-sauvignon-blanc-other/,Wine Enthusiast,,Rex Hill,,750ML,White,2/1/2005,,2002,,Oregon Other,Oregon,US,Sauvignon Blanc
$25,88,Cristom 2003 Viognier (Willamette Valley),https://www.winemag.com/buying-guide/cristom-2003-viognier-willamette-valley/,Wine Enthusiast,,Cristom,,750ML,White,2/1/2005,,2003,Willamette Valley,Willamette Valley,Oregon,US,Viognier
$30,88,Velocity 2002 Red Wine Red (Rogue Valley),https://www.winemag.com/buying-guide/velocity-2002-red-wine-southern-rogue-valley/,Wine Enthusiast,Red Wine,Velocity,,750ML,Red,2/1/2005,,2002,Rogue Valley,Southern Oregon,Oregon,US,Blend
$22,87,Abacela 2003 Grenache (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2003-grenache-southern-umpqua-valley/,Wine Enthusiast,,Abacela,,750ML,Red,2/1/2005,,2003,Umpqua Valley,Southern Oregon,Oregon,US,Grenache
$9,88,Ridgefield 2002 Pinot Gris (Red Mountain),https://www.winemag.com/buying-guide/ridgefield-2002-pinot-grigio-gris-gris-columbia-valley-red-mountain/,Wine Enthusiast,,Ridgefield,,750ML,White,9/1/2004,,2002,Red Mountain,Columbia Valley,Washington,US,Pinot Gris
$10,87,Hogue 2003 Pinot Grigio (Columbia Valley (WA)),https://www.winemag.com/buying-guide/hogue-2003-pinot-grigio-gris-grigio-columbia-valley-wa/,Wine Enthusiast,,Hogue,,750ML,White,7/1/2004,,2003,Columbia Valley (WA),Columbia Valley,Washington,US,Pinot Grigio
$30,86,Rex Hill 2001 Southern Oregon Cuvee Pinot Noir (Oregon),https://www.winemag.com/buying-guide/rex-hill-2001-southern-oregon-cuvee-pinot-noir-other/,Wine Enthusiast,Southern Oregon Cuvee,Rex Hill,,750ML,Red,2/1/2004,,2001,,Oregon Other,Oregon,US,Pinot Noir
$16,90,Willamette Valley Vineyards 2002 Founders' Reserve Sauvignon Blanc (Oregon),https://www.winemag.com/buying-guide/willamette-valley-2002-founders-reserve-sauvignon-blanc-other/,Wine Enthusiast,Founders' Reserve,Willamette Valley Vineyards,,750ML,White,12/1/2003,,2002,,Oregon Other,Oregon,US,Sauvignon Blanc
$13,90,Brooks 2002 Amycas White White (Willamette Valley),https://www.winemag.com/buying-guide/brooks-2002-amycas-white-willamette-valley/,Wine Enthusiast,Amycas White,Brooks,,750ML,White,12/1/2003,,2002,Willamette Valley,Willamette Valley,Oregon,US,White Blend
$18,85,Paschal 2001 Estate Grown Chardonnay (Rogue Valley),https://www.winemag.com/buying-guide/paschal-2001-estate-grown-chardonnay-southern-rogue-valley/,Wine Enthusiast,Estate Grown,Paschal,13%,750ML,White,9/1/2003,,2001,Rogue Valley,Southern Oregon,Oregon,US,Chardonnay
$18,88,Abacela 2000 Merlot (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2000-merlot-southern-umpqua-valley/,Wine Enthusiast,,Abacela,,750ML,Red,8/1/2003,,2000,Umpqua Valley,Southern Oregon,Oregon,US,Merlot
$18,82,Silvan Ridge 2001 Del Rio Vineyards Viognier (Rogue Valley),https://www.winemag.com/buying-guide/silvan-ridge-2001-rio-viognier-southern-rogue-valley/,Wine Enthusiast,Del Rio Vineyards,Silvan Ridge,14.5%,750ML,White,8/1/2003,,2001,Rogue Valley,Southern Oregon,Oregon,US,Viognier
$18,80,Paschal 2001 Pinot Gris (Rogue Valley),https://www.winemag.com/buying-guide/paschal-2001-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,,Paschal,13%,750ML,White,8/1/2003,,2001,Rogue Valley,Southern Oregon,Oregon,US,Pinot Gris
$20,89,Elk Cove 2000 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/elk-cove-2000-pinot-noir-willamette-valley/,Wine Enthusiast,,Elk Cove,,750ML,Red,4/1/2003,,2000,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$15,85,Amity 2000 Eco-Wine Pinot Noir (Oregon),https://www.winemag.com/buying-guide/amity-2000-eco-wine-pinot-noir-other/,Wine Enthusiast,Eco-Wine,Amity,,750ML,Red,4/1/2003,,2000,,Oregon Other,Oregon,US,Pinot Noir
$18,91,Abacela 2000 Malbec (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2000-malbec-southern-umpqua-valley/,Wine Enthusiast,,Abacela,,750ML,Red,12/31/2002,,2000,Umpqua Valley,Southern Oregon,Oregon,US,Malbec
$28,88,Patton Valley 2000 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/patton-valley-2000-pinot-noir-other/,Wine Enthusiast,,Patton Valley,,750 ml,Red,12/31/2002,,2000,,Oregon Other,Oregon,US,Pinot Noir
$14,85,Amity 2001 Eco-Wine Pinot Noir (Oregon),https://www.winemag.com/buying-guide/amity-2001-eco-wine-pinot-noir-other/,Wine Enthusiast,Eco-Wine,Amity,,750ML,Red,12/31/2002,,2001,,Oregon Other,Oregon,US,Pinot Noir
$18,81,Griffin Creek 2001 Pinot Gris (Rogue Valley),https://www.winemag.com/buying-guide/griffin-creek-2001-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,,Griffin Creek,13.9%,750ML,White,12/31/2002,,2001,Rogue Valley,Southern Oregon,Oregon,US,Pinot Gris
$18,81,Willamette Valley Vineyards 2001 Founders' Reserve Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/willamette-valley-2001-founders-reserve-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,Founders' Reserve,Willamette Valley Vineyards,14.3%,750ML,White,12/31/2002,,2001,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$22,87,Sebastiani 1999 Pinot Noir (Russian River Valley),https://www.winemag.com/buying-guide/sebastiani-1999-pinot-noir-sonoma-russian-river-valley/,Wine Enthusiast,,Sebastiani,13.5%,750ML,Red,10/1/2002,,1999,Russian River Valley,Sonoma,California,US,Pinot Noir
$75,86,Archery Summit 1999 Red Hills Estate Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/archery-summit-1999-red-hills-estate-pinot-noir-willamette-valley/,Wine Enthusiast,Red Hills Estate,Archery Summit,13.5%,750ML,Red,10/1/2002,,1999,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$16,85,Cambria 2000 Tepusquet Vineyard Viognier (Santa Maria Valley),https://www.winemag.com/buying-guide/cambria-2000-tepusquet-vineyard-viognier-central-coast-santa-maria-valley/,Wine Enthusiast,Tepusquet Vineyard,Cambria,,750ML,White,10/1/2002,,2000,Santa Maria Valley,Central Coast,California,US,Viognier
$16,85,Table Rock 1999 Pinot Noir (Rogue Valley),https://www.winemag.com/buying-guide/table-rock-1999-pinot-noir-southern-rogue-valley/,Wine Enthusiast,,Table Rock,13.5%,750ML,Red,10/1/2002,,1999,Rogue Valley,Southern Oregon,Oregon,US,Pinot Noir
$20,92,WillaKenzie Estate 2001 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/willakenzie-estate-2001-pinot-grigio-gris-gris-other/,Wine Enthusiast,,WillaKenzie Estate,,750 ml,White,8/1/2002,,2001,,Oregon Other,Oregon,US,Pinot Gris
$25,89,WillaKenzie Estate 1999 Estelle Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/willakenzie-estate-1999-estelle-chardonnay-willamette-valley/,Wine Enthusiast,Estelle,WillaKenzie Estate,,750 ml,White,8/1/2002,,1999,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$24,85,Paschal 1998 Syrah-Cabernet (Oregon),https://www.winemag.com/buying-guide/paschal-1998-red-blend-syrah-cabernet-other/,Wine Enthusiast,,Paschal,,750 ml,Red,8/1/2002,,1998,,Oregon Other,Oregon,US,Blend
$15,85,Abacela 1999 Malbec (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-1999-malbec-southern-umpqua-valley/,Wine Enthusiast,,Abacela,,750 ml,Red,8/1/2002,,1999,Umpqua Valley,Southern Oregon,Oregon,US,Malbec
$18,84,Weisinger's of Ashland NV Mescolare Red Wine Red (Oregon),https://www.winemag.com/buying-guide/weisingers-ashland-nv-mescolare-red-wine-other/,Wine Enthusiast,Mescolare Red Wine,Weisinger's of Ashland,,750ML,Red,8/1/2002,,,,Oregon Other,Oregon,US,Blend
$12,91,Adelsheim 2000 Pinot Blanc (Oregon),https://www.winemag.com/buying-guide/adelsheim-2000-pinot-blanc-other/,Wine Enthusiast,,Adelsheim,,750ML,White,4/1/2002,,2000,,Oregon Other,Oregon,US,Pinot Blanc
$36,90,Adelsheim 1999 Goldschmidt Vineyard Pinot Noir (Yamhill County),https://www.winemag.com/buying-guide/adelsheim-1999-goldschmidt-vineyard-pinot-noir-willamette-valley-yamhill-county/,Wine Enthusiast,Goldschmidt Vineyard,Adelsheim,,750 ml,Red,4/1/2002,,1999,Yamhill County,Willamette Valley,Oregon,US,Pinot Noir
$15,87,Kings Ridge 2000 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/kings-ridge-2000-pinot-noir-other/,Wine Enthusiast,,Kings Ridge,,750 ml,Red,4/1/2002,,2000,,Oregon Other,Oregon,US,Pinot Noir
$10,86,Bridgeview 2000 Gewürztraminer (Oregon),https://www.winemag.com/buying-guide/bridgeview-2000-gewurztraminer-other/,Wine Enthusiast,,Bridgeview,12%,750 ml,White,4/1/2002,,2000,,Oregon Other,Oregon,US,Gewürztraminer
$18,85,Foris 1998 Merlot (Rogue Valley),https://www.winemag.com/buying-guide/foris-1998-merlot-southern-rogue-valley/,Wine Enthusiast,,Foris,,750 ml,Red,4/1/2002,,1998,Rogue Valley,Southern Oregon,Oregon,US,Merlot
$10,83,Ashland Vineyards 1999 Pinot Gris (Rogue Valley),https://www.winemag.com/buying-guide/ashland-1999-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,,Ashland Vineyards,,750 ml,White,2/1/2002,,1999,Rogue Valley,Southern Oregon,Oregon,US,Pinot Gris
$20,85,Desert Wind 1999 Desert Wind Vineyard Merlot (Columbia Valley (WA)),https://www.winemag.com/buying-guide/desert-wind-1999-vineyard-merlot-columbia-valley-wa/,Wine Enthusiast,Desert Wind Vineyard,Desert Wind,,750 ml,Red,12/31/2001,,1999,Columbia Valley (WA),Columbia Valley,Washington,US,Merlot
$35,89,Argyle 1996 Knutsen Vineyard Brut  (Willamette Valley),https://www.winemag.com/buying-guide/argyle-1996-knutsen-vineyard-brut-sparkling-willamette-valley/,Wine Enthusiast,Knutsen Vineyard Brut,Argyle,,750 ml,Sparkling,12/1/2001,Champagne,1996,Willamette Valley,Willamette Valley,Oregon,US,Blend
$75,90,Archery Summit 1999 Arcus Estate Pinot Noir (Oregon),https://www.winemag.com/buying-guide/archery-summit-1999-arcus-estate-pinot-noir-other/,Wine Enthusiast,Arcus Estate,Archery Summit,13.7%,750 ml,Red,11/1/2001,,1999,,Oregon Other,Oregon,US,Pinot Noir
$14,85,Eugene Wine Cellars 1999 Melon (Oregon),https://www.winemag.com/buying-guide/eugene-wine-cellars-1999-other-white-melon-other/,Wine Enthusiast,,Eugene Wine Cellars,,750 ml,White,11/1/2001,,1999,,Oregon Other,Oregon,US,Melon
$14,85,Eugene Wine Cellars 1999 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/eugene-wine-cellars-1999-pinot-grigio-gris-gris-other/,Wine Enthusiast,,Eugene Wine Cellars,,750 ml,White,11/1/2001,,1999,,Oregon Other,Oregon,US,Pinot Gris
$12,85,Château Bianca 1999 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/chateau-bianca-1999-pinot-blanc-willamette-valley/,Wine Enthusiast,,Château Bianca,,750 ml,White,11/1/2001,,1999,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
$7,85,Bridgeview 1999 Chardonnay (Oregon),https://www.winemag.com/buying-guide/bridgeview-1999-chardonnay-other/,Wine Enthusiast,,Bridgeview,,750 ml,White,11/1/2001,,1999,,Oregon Other,Oregon,US,Chardonnay
$18,84,Eugene Wine Cellars 1999 Viognier (Oregon),https://www.winemag.com/buying-guide/eugene-wine-cellars-1999-viognier-other/,Wine Enthusiast,,Eugene Wine Cellars,,750 ml,White,11/1/2001,,1999,,Oregon Other,Oregon,US,Viognier
$9,84,Henry Estate 2000 Muller Thurgau White (Umpqua Valley),https://www.winemag.com/buying-guide/henry-estate-2000-muller-thurgau-white-southern-umpqua-valley/,Wine Enthusiast,Muller Thurgau,Henry Estate,10%,750 ml,White,11/1/2001,,2000,Umpqua Valley,Southern Oregon,Oregon,US,White Blend
$23,83,Eugene Wine Cellars 1999 Syrah (Oregon),https://www.winemag.com/buying-guide/eugene-wine-cellars-1999-shiraz-syrah-syrah-other/,Wine Enthusiast,,Eugene Wine Cellars,,750 ml,Red,11/1/2001,,1999,,Oregon Other,Oregon,US,Syrah
$15,82,Eugene Wine Cellars 1999 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/eugene-wine-cellars-1999-pinot-noir-other/,Wine Enthusiast,,Eugene Wine Cellars,,750 ml,Red,11/1/2001,,1999,,Oregon Other,Oregon,US,Pinot Noir
$12,86,Chatter Creek 2000 Pinot Gris (Washington),https://www.winemag.com/buying-guide/chatter-creek-2000-pinot-grigio-gris-gris-other/,Wine Enthusiast,,Chatter Creek,,750 ml,White,10/1/2001,,2000,Washington,Washington Other,Washington,US,Pinot Gris
$15,87,Evesham Wood 1998 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/evesham-wood-1998-pinot-noir-willamette-valley/,Wine Enthusiast,,Evesham Wood,,750 ml,Red,12/1/2000,,1998,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$30,87,Argyle 1996 Knudsen Vyd Julia Lee's Block Blanc de Blancs  (Willamette Valley),https://www.winemag.com/buying-guide/argyle-1996-knudsen-vyd-julia-lees-block-blanc-blancs-sparkling-willamette-valley/,Wine Enthusiast,Knudsen Vyd Julia Lee's Block Blanc de Blancs,Argyle,13%,750 ml,Sparkling,12/1/2000,Champagne,1996,Willamette Valley,Willamette Valley,Oregon,US,Blend
$14,80,Amity 1999 Eco Wine Cattrall Brothers Pinot Noir (Oregon),https://www.winemag.com/buying-guide/amity-1999-eco-wine-cattrall-brothers-pinot-noir-other/,Wine Enthusiast,Eco Wine Cattrall Brothers,Amity,12.5%,750 ml,Red,12/1/2000,,1999,,Oregon Other,Oregon,US,Pinot Noir
$30,88,Cristom 1997 Reserve Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/cristom-1997-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,Reserve,Cristom,13.5%,750 ml,Red,9/1/2000,,1997,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$18,90,Ponzi 1998 Arneis (Willamette Valley),https://www.winemag.com/buying-guide/ponzi-1998-italian-white-arneis-willamette-valley/,Wine Enthusiast,,Ponzi,,500 ml,White,4/1/2000, Italian White,1998,Willamette Valley,Willamette Valley,Oregon,US,Arneis
