,price,rating,bottle_name,region,review_link,source,Price,Designation,Variety,Appellation,Winery,Alcohol,Bottle Size,Category,Date Published,User Avg Rating,Importer
651,$49,92,Rex Hill 2004 Jacob-Hart Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2004-jacob-hart-vineyard-pinot-noir-other/,Wine Enthusiast,"['$49', 'Buy Now']",['Jacob-Hart Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
652,$35,90,Scott Paul 2004 La Paulée Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/scott-paul-2004-paulee-pinot-noir-willamette-valley/,Wine Enthusiast,"['$35', 'Buy Now']",['La Paulée'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Scott Paul'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
653,$23,89,Abacela 2005 Albariño (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2005-albarino-southern/,Wine Enthusiast,"['$23', 'Buy Now']",,['Albariño'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750 ml'],['White'],['12/1/2006'],['Not rated yet [Add Your Review]'],
654,$25,89,Abacela 2003 Syrah (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2003-shiraz-syrah-syrah-southern/,Wine Enthusiast,"['$25', 'Buy Now']",,['Syrah'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
655,$17,88,Ponzi 2005 Pinot Blanc (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/ponzi-2005-pinot-blanc-willamette-valley/,Wine Enthusiast,"['$17', 'Buy Now']",,['Pinot Blanc'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Ponzi'],['N/A'],['750 ml'],['White'],['12/1/2006'],['Not rated yet [Add Your Review]'],
656,$13,88,O'Reilly's 2005 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/oreillys-2005-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$13', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']","[""O'Reilly's""]",['N/A'],['750 ml'],['White'],['12/1/2006'],['Not rated yet [Add Your Review]'],
657,$27,87,Brandborg 2003 Northern Reach Pinot Noir (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/brandborg-2003-northern-reach-pinot-noir-southern-umpqua-valley/,Wine Enthusiast,"['$27', 'Buy Now']",['Northern Reach'],['Pinot Noir'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Brandborg'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
658,$75,86,Archery Summit 2003 Arcus Estate Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/archery-summit-2003-arcus-estate-pinot-noir-willamette-valley/,Wine Enthusiast,"['$75', 'VivinoWine.com']",['Arcus Estate'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Archery Summit'],['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
659,$15,86,O'Reilly's 2005 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/oreillys-2005-pinot-noir-other/,Wine Enthusiast,"['$15', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']","[""O'Reilly's""]",['N/A'],['750 ml'],['Red'],['12/1/2006'],['Not rated yet [Add Your Review]'],
660,$12,87,Duck Pond 2005 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/duck-pond-2005-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$12', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Duck Pond'],['N/A'],['750 ml'],['White'],['11/1/2006'],['Not rated yet [Add Your Review]'],
661,$30,91,Hamacher 2002 Cuvée Forêts Diverses Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/hamacher-2002-cuvee-forets-diverses-chardonnay-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Cuvée Forêts Diverses'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Hamacher'],['N/A'],['750ML'],['White'],['9/1/2006'],['Not rated yet [Add Your Review]'],
662,$25,90,Soléna 2003 Grand Cuvée Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/solena-2003-grand-cuvee-pinot-noir-willamette-valley/,Wine Enthusiast,"['$25', 'Buy Now']",['Grand Cuvée'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Soléna'],['N/A'],['750ML'],['Red'],['9/1/2006'],['Not rated yet [Add Your Review]'],
663,$20,88,Abacela 2003 Tempranillo (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2003-tempranillo-southern-umpqua-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Tempranillo'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['9/1/2006'],['Not rated yet [Add Your Review]'],
664,$24,91,Daedalus 2003 Syrah (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/daedalus-2003-shiraz-syrah-syrah-other-columbia-valley-or/,Wine Enthusiast,"['$24', 'Buy Now']",,['Syrah'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Daedalus'],['N/A'],['750ML'],['Red'],['5/1/2006'],['Not rated yet [Add Your Review]'],
665,$24,90,Daedalus 2003 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/daedalus-2003-pinot-noir-willamette-valley/,Wine Enthusiast,"['$24', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Daedalus'],['N/A'],['750ML'],['Red'],['5/1/2006'],['Not rated yet [Add Your Review]'],
666,$28,90,Rex Hill 2003 Dundee Hills Cuvée Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/rex-hill-2003-dundee-hills-cuvee-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$28', 'Buy Now']",['Dundee Hills Cuvée'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750ML'],['Red'],['5/1/2006'],['Not rated yet [Add Your Review]'],
667,$39,88,Rex Hill 2003 Reserve Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2003-reserve-pinot-noir-other/,Wine Enthusiast,"['$39', 'Buy Now']",['Reserve'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750ML'],['Red'],['5/1/2006'],['Not rated yet [Add Your Review]'],
668,$15,91,ElvenGlade 2004 Pinot Gris (Yamhill County),Willamette Valley,https://www.winemag.com/buying-guide/elvenglade-2004-pinot-grigio-gris-gris-willamette-valley-yamhill-county/,Wine Enthusiast,"['$15', 'Buy Now']",,['Pinot Gris'],"['Yamhill County', ' Willamette Valley', ' Oregon', ' US']",['ElvenGlade'],['13%'],['750 ml'],['White'],['2/1/2006'],['Not rated yet [Add Your Review]'],
669,$13,85,Wine by Joe 2004 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2004-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$13', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['N/A'],['750ML'],['White'],['2/1/2006'],['Not rated yet [Add Your Review]'],
670,$12,85,Foris 2004 Pinot Gris (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/foris-2004-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,"['$12', 'Buy Now']",,['Pinot Gris'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Foris'],['N/A'],['750ML'],['White'],['2/1/2006'],['Not rated yet [Add Your Review]'],
671,$30,89,Abacela 2003 Estate Tempranillo (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2003-estate-tempranillo-southern/,Wine Enthusiast,"['$30', 'Buy Now']",['Estate'],['Tempranillo'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['11/1/2005'],['Not rated yet [Add Your Review]'],
672,$20,88,Ponzi 2004 Arneis (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/ponzi-2004-italian-white-arneis-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,"['Arneis', ' Italian White']","['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Ponzi'],['N/A'],['750ML'],['White'],['11/1/2005'],['Not rated yet [Add Your Review]'],
673,$20,88,Argyle 2004 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/argyle-2004-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Argyle'],['N/A'],['750ML'],['Red'],['11/1/2005'],['Not rated yet [Add Your Review]'],
674,$18,87,WillaKenzie Estate 2004 Pinot Blanc (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willakenzie-estate-2004-pinot-blanc-willamette-valley/,Wine Enthusiast,"['$18', 'Buy Now']",,['Pinot Blanc'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['WillaKenzie Estate'],['N/A'],['750 ml'],['White'],['11/1/2005'],['Not rated yet [Add Your Review]'],
675,$45,90,Dobbes Family Estate 2002 Fortmiller Vineyard Syrah (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/dobbes-family-estate-2002-fortmiller-vineyard-shiraz-syrah-syrah-southern-rogue-valley/,Wine Enthusiast,"['$45', 'Buy Now']",['Fortmiller Vineyard'],['Syrah'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Dobbes Family Estate'],['N/A'],['750ML'],['Red'],['8/1/2005'],['Not rated yet [Add Your Review]'],
676,$17,90,Elk Cove 2004 Riesling (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/elk-cove-2004-riesling-willamette-valley/,Wine Enthusiast,"['$17', 'Buy Now']",,['Riesling'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Elk Cove'],['N/A'],['750ML'],['White'],['8/1/2005'],['Not rated yet [Add Your Review]'],
677,$18,89,Abacela 2002 Merlot (Oregon),Oregon Other,https://www.winemag.com/buying-guide/abacela-2002-merlot-other/,Wine Enthusiast,"['$18', 'Buy Now']",,['Merlot'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['8/1/2005'],['Not rated yet [Add Your Review]'],
678,$10,87,Firesteed 2003 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/firesteed-2003-pinot-noir-other/,Wine Enthusiast,"['$10', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Firesteed'],['N/A'],['750ML'],['Red'],['8/1/2005'],['Not rated yet [Add Your Review]'],
679,$30,86,Griffin Creek 2000 Merlot (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/griffin-creek-2000-merlot-southern-rogue-valley/,Wine Enthusiast,"['$30', 'Buy Now']",,['Merlot'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Griffin Creek'],['N/A'],['750ML'],['Red'],['8/1/2005'],['Not rated yet [Add Your Review]'],
680,$15,86,King Estate 2003 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2003-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$15', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['N/A'],['750ML'],['White'],['8/1/2005'],['Not rated yet [Add Your Review]'],
681,$18,85,Willamette Valley Vineyards 2004 Whole Cluster Fermented Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/willamette-valley-2004-whole-cluster-fermented-pinot-noir-other/,Wine Enthusiast,"['$18', 'Buy Now']",['Whole Cluster Fermented'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Willamette Valley Vineyards'],['N/A'],['750ML'],['Red'],['8/1/2005'],['Not rated yet [Add Your Review]'],
682,$12,87,Sineann 2003 Red Table Wine Red (Oregon),Oregon Other,https://www.winemag.com/buying-guide/sineann-2003-red-table-wine-other/,Wine Enthusiast,"['$12', 'Buy Now']",['Red Table Wine'],"['Red Blends', ' Red Blends']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Sineann'],['N/A'],['750ML'],['Red'],['4/1/2005'],['Not rated yet [Add Your Review]'],
683,$35,91,Cristom 2002 Reserve Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/cristom-2002-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,"['$35', 'Buy Now']",['Reserve'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Cristom'],['N/A'],['750ML'],['Red'],['2/1/2005'],['Not rated yet [Add Your Review]'],
684,$50,91,King Estate 2001 Domaine Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2001-domaine-pinot-noir-other/,Wine Enthusiast,"['$50', 'Buy Now']",['Domaine'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['N/A'],['750ML'],['White'],['2/1/2005'],['Not rated yet [Add Your Review]'],
685,$15,89,Rex Hill 2002 Sauvignon Blanc (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2002-sauvignon-blanc-other/,Wine Enthusiast,"['$15', 'Buy Now']",,['Sauvignon Blanc'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750ML'],['White'],['2/1/2005'],['Not rated yet [Add Your Review]'],
686,$25,88,Cristom 2003 Viognier (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/cristom-2003-viognier-willamette-valley/,Wine Enthusiast,"['$25', 'Buy Now']",,['Viognier'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Cristom'],['N/A'],['750ML'],['White'],['2/1/2005'],['Not rated yet [Add Your Review]'],
687,$30,88,Velocity 2002 Red Wine Red (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/velocity-2002-red-wine-southern-rogue-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Red Wine'],"['Red Blends', ' Red Blends']","['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Velocity'],['N/A'],['750ML'],['Red'],['2/1/2005'],['Not rated yet [Add Your Review]'],
688,$22,87,Abacela 2003 Grenache (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2003-grenache-southern-umpqua-valley/,Wine Enthusiast,"['$22', 'Buy Now']",,['Grenache'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['2/1/2005'],['Not rated yet [Add Your Review]'],
689,$9,88,Ridgefield 2002 Pinot Gris (Red Mountain),Columbia Valley,https://www.winemag.com/buying-guide/ridgefield-2002-pinot-grigio-gris-gris-columbia-valley-red-mountain/,Wine Enthusiast,"['$9', 'Buy Now']",,['Pinot Gris'],"['Red Mountain', ' Columbia Valley', ' Washington', ' US']",['Ridgefield'],['N/A'],['750ML'],['White'],['9/1/2004'],['Not rated yet [Add Your Review]'],
690,$10,87,Hogue 2003 Pinot Grigio (Columbia Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/hogue-2003-pinot-grigio-gris-grigio-columbia-valley-wa/,Wine Enthusiast,"['$10', 'Buy Now']",,['Pinot Grigio'],"['Columbia Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Hogue'],['N/A'],['750ML'],['White'],['7/1/2004'],['Not rated yet [Add Your Review]'],
691,$30,86,Rex Hill 2001 Southern Oregon Cuvee Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/rex-hill-2001-southern-oregon-cuvee-pinot-noir-other/,Wine Enthusiast,"['$30', 'Buy Now']",['Southern Oregon Cuvee'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Rex Hill'],['N/A'],['750ML'],['Red'],['2/1/2004'],['Not rated yet [Add Your Review]'],
692,$16,90,Willamette Valley Vineyards 2002 Founders' Reserve Sauvignon Blanc (Oregon),Oregon Other,https://www.winemag.com/buying-guide/willamette-valley-2002-founders-reserve-sauvignon-blanc-other/,Wine Enthusiast,"['$16', 'Buy Now']","[""Founders' Reserve""]",['Sauvignon Blanc'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Willamette Valley Vineyards'],['N/A'],['750ML'],['White'],['12/1/2003'],['Not rated yet [Add Your Review]'],
693,$13,90,Brooks 2002 Amycas White White (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/brooks-2002-amycas-white-willamette-valley/,Wine Enthusiast,"['$13', 'Buy Now']",['Amycas White'],['White Blend'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Brooks'],['N/A'],['750ML'],['White'],['12/1/2003'],['Not rated yet [Add Your Review]'],
694,$18,85,Paschal 2001 Estate Grown Chardonnay (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/paschal-2001-estate-grown-chardonnay-southern-rogue-valley/,Wine Enthusiast,"['$18', 'Buy Now']",['Estate Grown'],['Chardonnay'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Paschal'],['13%'],['750ML'],['White'],['9/1/2003'],['Not rated yet [Add Your Review]'],
695,$18,88,Abacela 2000 Merlot (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2000-merlot-southern-umpqua-valley/,Wine Enthusiast,"['$18', 'Buy Now']",,['Merlot'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['8/1/2003'],['Not rated yet [Add Your Review]'],
696,$18,82,Silvan Ridge 2001 Del Rio Vineyards Viognier (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/silvan-ridge-2001-rio-viognier-southern-rogue-valley/,Wine Enthusiast,"['$18', 'Buy Now']",['Del Rio Vineyards'],['Viognier'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Silvan Ridge'],['14.5%'],['750ML'],['White'],['8/1/2003'],['Not rated yet [Add Your Review]'],
697,$18,80,Paschal 2001 Pinot Gris (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/paschal-2001-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,"['$18', 'Buy Now']",,['Pinot Gris'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Paschal'],['13%'],['750ML'],['White'],['8/1/2003'],['Not rated yet [Add Your Review]'],
698,$20,89,Elk Cove 2000 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/elk-cove-2000-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'VivinoWine.com']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Elk Cove'],['N/A'],['750ML'],['Red'],['4/1/2003'],['Not rated yet [Add Your Review]'],
699,$15,85,Amity 2000 Eco-Wine Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/amity-2000-eco-wine-pinot-noir-other/,Wine Enthusiast,"['$15', 'Buy Now']",['Eco-Wine'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Amity'],['N/A'],['750ML'],['Red'],['4/1/2003'],['Not rated yet [Add Your Review]'],
700,$18,91,Abacela 2000 Malbec (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2000-malbec-southern-umpqua-valley/,Wine Enthusiast,"['$18', 'Buy Now']",,['Malbec'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['N/A'],['750ML'],['Red'],['12/31/2002'],['Not rated yet [Add Your Review]'],
701,$28,88,Patton Valley 2000 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/patton-valley-2000-pinot-noir-other/,Wine Enthusiast,"['$28', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Patton Valley'],['N/A'],['750 ml'],['Red'],['12/31/2002'],['Not rated yet [Add Your Review]'],
702,$14,85,Amity 2001 Eco-Wine Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/amity-2001-eco-wine-pinot-noir-other/,Wine Enthusiast,"['$14', 'Buy Now']",['Eco-Wine'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Amity'],['N/A'],['750ML'],['Red'],['12/31/2002'],['Not rated yet [Add Your Review]'],
703,$18,81,Griffin Creek 2001 Pinot Gris (Rogue Valley),Southern Oregon,https://www.winemag.com/buying-guide/griffin-creek-2001-pinot-grigio-gris-gris-southern-rogue-valley/,Wine Enthusiast,"['$18', 'Buy Now']",,['Pinot Gris'],"['Rogue Valley', ' Southern Oregon', ' Oregon', ' US']",['Griffin Creek'],['13.9%'],['750ML'],['White'],['12/31/2002'],['Not rated yet [Add Your Review]'],
704,$18,81,Willamette Valley Vineyards 2001 Founders' Reserve Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willamette-valley-2001-founders-reserve-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$18', 'Buy Now']","[""Founders' Reserve""]",['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Willamette Valley Vineyards'],['14.3%'],['750ML'],['White'],['12/31/2002'],['Not rated yet [Add Your Review]'],
