author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
Mikaela Costigan,https://www.google.com/maps/contrib/103361456207296200484/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3GvknHkBuUMVVNz3w3T9fiS7A-7LylA5Wc0yMd=s128-c0x00000000-cc-rp-mo,5,a year ago,"Austin provided excellent service to our group and all the wines we tried were incredible! Austin really catered to our individual tastes and offered us a selection that made everyone have their own personal favorite to bring home. We are looking forward to sharing our wines with friends and coming back again to enjoy the service, ambiance and great tasting wine.",1630087313,False,ChIJyS-YaWlqolQRBi8ZSO8OqCc
Karen M,https://www.google.com/maps/contrib/102493021748665247880/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1XLmPoLCLGXRdzvjjIsy0clfSMii7woB0Za1Fc=s128-c0x00000000-cc-rp-mo-ba4,5,4 months ago,"Excellent!!  The way it's organized, it's not too crowded.  The grounds are immaculate & beautiful.  A wonderful place to relax with a glass of wine!  We each did the wine tasting.   What I liked was there was no pressure, just learn about the wine & enjoy it at you own pace... then move on to the  next.  The folks there were so pleasant & nice!
We each brought home a bottle of pinot noir & their Rosè.  We'll do this again!",1656808582,False,ChIJy7gJV3BwlVQRIxiZ0HePMbQ
Kyle Winn,https://www.google.com/maps/contrib/116631917189147958409/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-kms-Idk6hxKERnTmGyoUa9DP8ftINdFTHfp5_fg=s128-c0x00000000-cc-rp-mo,5,a year ago,"Great Dundee Hills wines, beautiful views. The wine tasting provided us with a great sample of their whites, reds, and dessert wines. We enjoyed it so much we became wine members!",1632618042,False,ChIJWfNtLMRGlVQREgMLERWywFQ
Oklahoma Girl,https://www.google.com/maps/contrib/110157409388383396185/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2tT13u-1BLe-GuufnfIsJ64rhODjWW9VLD1u7v=s128-c0x00000000-cc-rp-mo-ba2,5,5 months ago,"What a cool place to hangout and get a glass/bottle of wine.  Great wine, tasty charcuterie board and hummus. Our waitress Melissa was super friendly.",1654451162,False,ChIJDehEUQpXwVQR496oID9kAVM
Cameron Winchester,https://www.google.com/maps/contrib/103665122551004946531/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9i_Xt6pdYRCIMu8lGx5mfZS0YhH5fh3RFiAjg=s128-c0x00000000-cc-rp-mo-ba3,5,6 months ago,Really fantastic wines in the city! Staff is wicked friendly and atmosphere is relaxed and welcoming.,1650850207,False,ChIJt-n5RFqnlVQR5DwhGTve1hk
M Hoffer,https://www.google.com/maps/contrib/110862943440203875520/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8VpgBpTY8q1-N3PKXCXdQA2f2XpVHoO-9lNef_z5s=s128-c0x00000000-cc-rp-mo,5,10 months ago,The best winery in Walla Walla. Amazing wines! Thanks Brett and Denise,1640735204,False,ChIJqXPayyZColQRvhXcUAe5f34
Kathryn Atkinson,https://www.google.com/maps/contrib/109901743500263559840/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2EPCq5VQ5YAfu1naD-EncAry0eTloHBcIdVsYy=s128-c0x00000000-cc-rp-mo,5,2 years ago,"I have visited the winery on a sunny afternoon in 2018 and it was sublime-sunny afternoon with the rolling hills of the Williamette as scenery. Super nice tasting staff. I recently ordered wine from them and the owners surprised me by dropping it off as my house was on the way to a conference they had in downtown Portland. The wine: sublime Pinot. Nice people, extremely great Oregon Pinot.",1600914667,False,ChIJs4Aidk9HlVQRc_xoeCF1iPE
Danielle Verdugo,https://www.google.com/maps/contrib/101368958219551022828/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-zQJZzQcoTPZQCWkeHZUzqXLpyTlDblA1uSymV=s128-c0x00000000-cc-rp-mo,5,8 years ago,"A must see and taste!! Wonderful staff, beautiful scenery, and countless wines to die for!! One of my favorite wine clubs as well, as the winery goes above and beyond to make their members feel special!",1407261261,False,ChIJNdln3D05wVQRP5h-7LTPjaI
Steve M,https://www.google.com/maps/contrib/102471018763501574757/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8_hRlTghW6ZOuYYDRsGIx01-ThZb9URZvOlD1kMA=s128-c0x00000000-cc-rp-mo-ba6,5,4 years ago,"Just a beautiful vineyard, no winery here that I could find",1517863169,False,ChIJMSn8_WVmolQR4a9l9T-4xz8
Alex Olson,https://www.google.com/maps/contrib/100554070951682184344/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_DGG-COEQmYOOlccxN7MszmH6vdxM17c_khbYSDg=s128-c0x00000000-cc-rp-mo-ba3,5,a year ago,Great wine in a nice location.,1626208773,False,ChIJpRiZbyQHlVQRHNAhH1oZFrU
Patrick Rye,https://www.google.com/maps/contrib/104717051464741627465/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8Jcl15xlDRm54IAEAr4UGaIKUw2sefMDM46Xk9uQU=s128-c0x00000000-cc-rp-mo-ba4,3,3 months ago,"Food and experience were good. But I was a little underwhelmed by the wines. The whites were better than the reds. Could have just been the ones they had in season, and I'm sure some people will enjoy the wines, just wasn't for me.",1657500096,False,ChIJE1_ODyV6z1QRmI5rQbJtK7A
Gerry Rhoades,https://www.google.com/maps/contrib/108718649947457803927/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8wqP6KAUbSabuo_lsndssycDm04kGV5a29aRVTVA=s128-c0x00000000-cc-rp-mo-ba2,3,3 years ago,"Can't say anything about the wines, but seriously, three ads per screen page from the Motley Fool?  You can't get any tackier than that.  Ads on a website are a sure sign that you might get malware  on your computer.
Doubt I'll visit this place.",1555976060,False,ChIJc3SZKa8OllQRJecy6f4_aXQ
Wendell McKay,https://www.google.com/maps/contrib/101642328911108915933/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu81D3Njl2HE2LA7o7o2boCJFXzhqDz9SZGPzlLun3M=s128-c0x00000000-cc-rp-mo,5,in the last week,"In a word…..Wow!!  This winery setting was simply spectacular. The views were so special, and the quality of the tasting was an easy match with the warm ambiance. We had the pleasure to briefly speak with Ayla who shared her and Jackson’s wonderful story. For younger winemakers, their products are truly impressive, and their tasting experience is one of a kind. I’d stack the products from their family run winery up against any of the larger operations in the area. They are a fantastic example of a true gem amongst the large number of options in the Willamette Valley. If we return to this area, we will certainly make another stop here!",1667176690,False,ChIJPco6-MpBlVQRaIW445WcQAs
Christian Smith,https://www.google.com/maps/contrib/110868013973412671620/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0KQ0P6C6LZZ-OS1Q6gzZ4sNyshvBk7wIXYopLw=s128-c0x00000000-cc-rp-mo,5,4 years ago,What an absolutely amazing experience.  Some of the best wines that I have tried from Washington State.  Our  attendant was super nice and informative and took us on a tour of their production facility.  Make sure to try the rhone white,1531876698,False,ChIJizAkYntqolQRInv0lIr_HBA
John Landis,https://www.google.com/maps/contrib/111470608509665420635/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3Mp5_AXkvX2Vf7Bx2vQVo7HSjbp7gPNGSOrnG1=s128-c0x00000000-cc-rp-mo,5,a year ago,"We had a company gathering over the weekend for one of our very best to celebrate his 20+ years with our company, Auto-Chlor System.

The staff at Rex Hill Winery were so fantastic! Emily & Mark made sure all the details were covered with a great atmosphere, great decor, smiles & cheer with amazing service. Chef David was also outstanding giving us a quick review of the amazing dishes prepared and some of his personal back story which enriched the experience for everyone. If you are planning an event you will not be disappointed by the care that this team takes. I highly recommend for any group gathering. Great wine, great food in an amazing atmosphere, what could be better! Cheers.",1627257426,False,ChIJV1L9zVFqlVQRXTutScavZ2g
luz torres,https://www.google.com/maps/contrib/116468900525036033125/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu_spZDkxTmanXUxGffvFPDlVgDhq6mHAeTbpS51Tw=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1591213675,False,ChIJ_blCrKZBkFQRl8UhugbfwsU
Dana Haserot,https://www.google.com/maps/contrib/100478728402169976311/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2uQViK3GfsETRqWUfOhvwKTD8AaAEEUBQzOBDg=s128-c0x00000000-cc-rp-mo,5,4 years ago,One of the coolest wine tastings that I have ever done. They did a fantastic job comparing each of their different pinots. I will definitely be back,1539984761,False,ChIJXT9rlro_lVQRRzZTgr07ir4
Maka Dangdang,https://www.google.com/maps/contrib/105675369000235648640/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_gbXFHimA_2zxiwNupzeiinzN_UIr-ru-ecEz0Qw=s128-c0x00000000-cc-rp-mo-ba3,5,2 years ago,"We stayed the night in the vineyard in our motorhome as part of the Harvest Host program. We had an awesome evening enjoying the beautiful property and views.  The Our dogs enjoyed barking at the neighbors chickens and rubbing noses with the goats across the fence.  After a collective determination that our dogs would play well with Sue and Neils pups they enjoyed each others company. (note that our dogs were allowed because we were overnight guests in a self-contained RV) We woke up to exceptional sunrise views.  We highly recommend our RVing Ohana to take advantage of this beautiful setting, yummy wine, and gracious hosts.",1598152977,False,ChIJN__uU6pTwFQRlm9_Gndu4Us
Audrey Eldridge,https://www.google.com/maps/contrib/115243750852189085344/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu3eCE-ylDOxneym7m-IlbLhFXuXbkNykKjCv-nV=s128-c0x00000000-cc-rp-mo,5,a year ago,,1626402027,False,ChIJxeKlEMiXz1QRZNmvs9ugdmQ
Ron Raport,https://www.google.com/maps/contrib/107295783775736870488/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8Z8PaLLs7Qu6XjclfsozNgeo3Zb2nUEptgdOr9=s128-c0x00000000-cc-rp-mo,5,a year ago,"Joel was a wonderful host and his wines were excellent.  We had done another wine tasting on our way into town at the famous winery in the old schoolhouse, and CAVU’s wines were better than anything we had at the schoolhouse.  The tasting room was also pleasant with beautiful art throughout.  Highly, highly recommended.",1627262109,False,ChIJ4ZSprkEVolQRUCWw-KgbP_s
Sean Curry,https://www.google.com/maps/contrib/116901745747619299427/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu21fFbgjrv-b_BJQm2K23-0tJIopveycGkZanya=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"My wife and I visited Ponzi in mid-Sept. while harvest was in progress, and yet Danny was a very helpful, attentive, and knowledgeable host during our visit and tasting.   Learning the history of the winery and getting some insight into the workings of their gravity-fed winery enhanced the experience.  The 2017 Laurelwood Pinot Noir was one of the best quality/price Pinot Noirs during our trip to Oregon.  The Reserve and Vigneto bottlings are quite distinctive as well.  The 2019 Arneis was a refreshing find as a rarely grown grape variety in the US.  Also recommended is their 2016 Rose Brut sparking from 100% Pinot Noir and 2017 Reserve Chardonnay which struck just the right balance for us.  The tasting room and grounds are clean and modern, yet still inviting.  Recommended.",1634227265,False,ChIJWw3xEO4SlVQRfhGtgZ_xMVI
Raymond Latocki,https://www.google.com/maps/contrib/104940923166877060484/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-bMdwvI-I5wy_fx9YbO96MbUpFuywF5AvmJQ1FLA=s128-c0x00000000-cc-rp-mo,5,6 months ago,Great place to visit with staff that truly know wines and a perfect selection of vino. A must visit... call in advance to reserve a spot or book online.,1649784425,False,ChIJb01yiQtBlVQR9rgEJuRwW3M
Ellen Ross,https://www.google.com/maps/contrib/114187327441911724050/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8KsSdOJz5Fe997mwBl8pp5pKrSPlr-bub7HMiaQA=s128-c0x00000000-cc-rp-mo,5,6 years ago,"Fantastic wine, people, and events. One of our favorite places to visit on the weekend! The 2011 Roads End Pinot Noir is a perfect glass of wine.",1465071838,False,ChIJ5Z9VaWI4lVQR_HyxnQvqj-E
Brett Grossman,https://www.google.com/maps/contrib/115936080940964036803/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-QuY-UKMl2FmspmKHI9DMgxkM0qjM1le58ZwDGPdY=s128-c0x00000000-cc-rp-mo-ba4,5,6 years ago,"Outstanding wines, at a great price!",1475893573,False,ChIJT1mklRfilFQRdrXA1UV0K5I
Mizz Chizz,https://www.google.com/maps/contrib/116882703712032249962/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu1YaYJaG2QD3UcUX5w42WGi8PmjnczHgYvnLyZ3=s128-c0x00000000-cc-rp-mo-ba4,1,4 years ago,,1519738132,False,ChIJiZU4-VRAlVQRMjUrVGjyVgU
Aly Wheeler,https://www.google.com/maps/contrib/102647194497274661492/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-n_1VrdOo8a6vheCNLMAoB4canXMJk0EHgIxbK_TY=s128-c0x00000000-cc-rp-mo-ba2,2,a year ago,"If you like sweet dessert wine, this place might be for you. Everything on the menu was so sweet. We had to dump a few. But for $10 (for the whole 12 wine tasting) you can't complain too much!

The dog game was on point. The view was beautiful. Very casual.",1628988363,False,ChIJb3YebjsYlVQRvO3Uor7UeGQ
Michael Teoli,https://www.google.com/maps/contrib/101741871043887400347/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu82BoQqvHWImnyOWd6dd08Ih1w1Sv8qejVY9Cphog=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,"One of my ALL TIME favorite tasting rooms!  We visited years ago and I've been dreaming about it ever since... so while visiting in laws in Portland and taking the kids to the Wings and Waves Waterpark... I found a way to break away for a tiny bit to do a tasting at R Stuart & Company Winery, and I'm SO glad I did!

Our poorer was amazing and I could have sat in there talking wine all day (and know I'm lame...)!!!  The wine is SO good.  The only downside is that the bottle if you're not a wine club member (which too pricy in its own right) are very expensive, so you can't walk out of there with everything you'd want.  But the tasting experience is divine.  They had some really interesting ones this time and I'm sure that changes every time you do.

If you're anywhere near the area - check them out!",1625773461,False,ChIJPali3dxIlVQRq_1dgXOMV5o
Chad Hill,https://www.google.com/maps/contrib/107226298440410248844/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9Y8t6p31jhMgz4jYh1Ju5XyYcIsEMJkVhPFAg3=s128-c0x00000000-cc-rp-mo,5,3 months ago,"By far our favorite winery on the west coast. The views are stunning, the grounds and atmosphere are always breath taking, and the wine (2019 Pinot Noir) is our favorite.",1659448665,False,ChIJieAbiJlGlVQRz7RIkU2A8ms
Kristen Gagne,https://www.google.com/maps/contrib/102100432446335180945/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1BLcWG_TOkD_2eTj89ew0Y9Zyr2F23TaBUtedG=s128-c0x00000000-cc-rp-mo,5,4 years ago,"We adore Styring! Their pinot noir is our absolute favorite (we are wine club members)! Not only do they have great wine, but also a gorgeous spot—serene and peaceful. They are a wonderful family and are just some of the best people out there. You won’t be disappointed!",1530232175,False,ChIJOaFw_TQ-lVQRNg0lh9Ww5Ak
Maria Lathrop,https://www.google.com/maps/contrib/113644726059121827523/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2sLJ18cHBi7saXTE3P5WDIYnE__nSZqb1_rMRM=s128-c0x00000000-cc-rp-mo,5,5 months ago,"We recently stayed at the cottage at Whitetail Ridge Vineyard.  It was wonderful.  The cottage is very nice inside, stocked with everything you could need.  The view from the cottage is breathtaking.  The host was very helpful and made sure everything was perfect.",1652120408,False,ChIJMe1FCzE-xFQR34kmZ5eaIhA
Corrine Olson,https://www.google.com/maps/contrib/108093458975789047375/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_LojGV-4tGhzWA71qCRFn_jpO5ucq0aqR2oV6MhQ=s128-c0x00000000-cc-rp-mo-ba3,5,2 years ago,"I love Brian Carter Cellars. Great wine, great wine club, and an awesome patio. Their quarantine precautions have been excellent as well. If you get a chance, try the Takahashi.",1599344771,False,ChIJh6wc3bINkFQRttGRJlLx5Tc
Hazel Singer,https://www.google.com/maps/contrib/101866258179570245982/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_2FTTAjFzT3Sg8D89L-ypm_DatSi5CwtB7XWjiNA=s128-c0x00000000-cc-rp-mo,5,3 years ago,Just LOVE Cayuse!,1554585758,False,ChIJR7tT2LJcolQRwfg3MovJtyk
Mark Freeman,https://www.google.com/maps/contrib/116879785709552043384/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2ddA3QWSSv-wScr1XDONWDdkwbWv2EfXb8lTD7=s128-c0x00000000-cc-rp-mo,5,a week ago,I had a tasting today. Sam was great. She knows her stuff.honest and about the wine.,1666743433,False,ChIJ8cGtrd1IlVQR-Ci9Ek8RUdI
