author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Richard Nordell,https://www.google.com/maps/contrib/117988810258847382210/reviews,en,5,3 years ago,"I haven't been to the farm, but I went to a Antiquum Farms wine tasting dinner at BTG in SLC and the wines were amazing, Stephen Hagen the owner was great to talk to, and I am looking forward to making a trip to Oregon...soon!",1567057453,False,ChIJuQcnBo-qwVQRmu-NMvQBQqQ
Anna Harmon,https://www.google.com/maps/contrib/111457215149226905470/reviews,en,3,5 years ago,Great wines. Weird atmosphere. Small but still somehow pretentious. Or maybe I just didn't belong there.,1493593795,False,ChIJMQHvH0d9xVQRD3r8DQ3fr3Y
Michael Frostbutter,https://www.google.com/maps/contrib/118246198225272358919/reviews,en,3,a month ago,"Beautiful place, great wine…however this is the ONLY winery we have ever been to that did not cover our tasting with a bottle purchase…pretty disappointed :(",1663201438,False,ChIJcYSHwo6qwVQRr1MNwzGcWmc
Melissa Tugmon,https://www.google.com/maps/contrib/102641797336722179865/reviews,en,5,2 years ago,We had an exceptional experience at Illahe Vineyards! The wines were delicious and the view spectacular. We especially loved the storytelling and friendliness of the woman who poured for us-she really took us on a journey with each wine!,1596916479,False,ChIJf51UGMUCwFQRmn-5T0mHSXI
Laura McGinnis,https://www.google.com/maps/contrib/114483575517589431810/reviews,en,5,5 years ago,"Territorial is a cute, friendly tasting room that has intimate space that's good for a client meeting over drinks or a date. There's almost always something happening. The staff is friendly, and it's welcoming. (Oh, and the wine is nice.)",1496893756,False,ChIJt8DdfXQewVQR94-C_hfZn74
jim lanl,https://www.google.com/maps/contrib/113592627119665104987/reviews,,5,4 years ago,,1535759275,False,ChIJMUXbHeRqlVQRVxGePwpQ8T8
Shani Italiya,https://www.google.com/maps/contrib/100609807776655621853/reviews,en,5,5 years ago,"Quiet cozy winery up a dirt road. They've put a lot of effort into the ambiance and the outdoor area. There's a good amount of outside seating with a great little pond and small walking trail. If you're an outdoorsy person, you MUST visit this place. The views are to die for. The wines are typical for the area and the hostess is knowledgeable about the wines as well as other wines in the area.",1505427534,False,ChIJgcBeyek-lVQRkvAZEPovAPI
Gary Johnson,https://www.google.com/maps/contrib/115860475644464247973/reviews,,4,6 years ago,,1462406109,False,ChIJCd7n49EZxFQRSrHlFYkrqxo
Maralien Orantes,https://www.google.com/maps/contrib/116362579813104987801/reviews,en,5,a year ago,"Absolutely Amazing Experience
David was a great host. We ordered cases of wine after tasting his selection.",1635296816,False,ChIJ827r8edqlVQRKa6xF9uEnMA
Ben Capogrossi,https://www.google.com/maps/contrib/112845284485868205007/reviews,en,5,a week ago,"Fantastic views, fantastic service, fantastic wines. Tyson, our host, was extremely knowledgable and gave us phenomenal service. You will not be disappointed! Be sure to try the Chardonnay!!",1666728904,False,ChIJP4oE-mI4lVQRCRDI6MT_Uvc
Mikaela Costigan,https://www.google.com/maps/contrib/103361456207296200484/reviews,en,5,a year ago,"Austin provided excellent service to our group and all the wines we tried were incredible! Austin really catered to our individual tastes and offered us a selection that made everyone have their own personal favorite to bring home. We are looking forward to sharing our wines with friends and coming back again to enjoy the service, ambiance and great tasting wine.",1630087313,False,ChIJyS-YaWlqolQRBi8ZSO8OqCc
Karen M,https://www.google.com/maps/contrib/102493021748665247880/reviews,en,5,4 months ago,"Excellent!!  The way it's organized, it's not too crowded.  The grounds are immaculate & beautiful.  A wonderful place to relax with a glass of wine!  We each did the wine tasting.   What I liked was there was no pressure, just learn about the wine & enjoy it at you own pace... then move on to the  next.  The folks there were so pleasant & nice!
We each brought home a bottle of pinot noir & their Rosè.  We'll do this again!",1656808582,False,ChIJy7gJV3BwlVQRIxiZ0HePMbQ
Kyle Winn,https://www.google.com/maps/contrib/116631917189147958409/reviews,en,5,a year ago,"Great Dundee Hills wines, beautiful views. The wine tasting provided us with a great sample of their whites, reds, and dessert wines. We enjoyed it so much we became wine members!",1632618042,False,ChIJWfNtLMRGlVQREgMLERWywFQ
Oklahoma Girl,https://www.google.com/maps/contrib/110157409388383396185/reviews,en,5,5 months ago,"What a cool place to hangout and get a glass/bottle of wine.  Great wine, tasty charcuterie board and hummus. Our waitress Melissa was super friendly.",1654451162,False,ChIJDehEUQpXwVQR496oID9kAVM
Cameron Winchester,https://www.google.com/maps/contrib/103665122551004946531/reviews,en,5,6 months ago,Really fantastic wines in the city! Staff is wicked friendly and atmosphere is relaxed and welcoming.,1650850207,False,ChIJt-n5RFqnlVQR5DwhGTve1hk
M Hoffer,https://www.google.com/maps/contrib/110862943440203875520/reviews,en,5,10 months ago,The best winery in Walla Walla. Amazing wines! Thanks Brett and Denise,1640735204,False,ChIJqXPayyZColQRvhXcUAe5f34
Kathryn Atkinson,https://www.google.com/maps/contrib/109901743500263559840/reviews,en,5,2 years ago,"I have visited the winery on a sunny afternoon in 2018 and it was sublime-sunny afternoon with the rolling hills of the Williamette as scenery. Super nice tasting staff. I recently ordered wine from them and the owners surprised me by dropping it off as my house was on the way to a conference they had in downtown Portland. The wine: sublime Pinot. Nice people, extremely great Oregon Pinot.",1600914667,False,ChIJs4Aidk9HlVQRc_xoeCF1iPE
Danielle Verdugo,https://www.google.com/maps/contrib/101368958219551022828/reviews,en,5,8 years ago,"A must see and taste!! Wonderful staff, beautiful scenery, and countless wines to die for!! One of my favorite wine clubs as well, as the winery goes above and beyond to make their members feel special!",1407261261,False,ChIJNdln3D05wVQRP5h-7LTPjaI
Steve M,https://www.google.com/maps/contrib/102471018763501574757/reviews,en,5,4 years ago,"Just a beautiful vineyard, no winery here that I could find",1517863169,False,ChIJMSn8_WVmolQR4a9l9T-4xz8
Alex Olson,https://www.google.com/maps/contrib/100554070951682184344/reviews,en,5,a year ago,Great wine in a nice location.,1626208773,False,ChIJpRiZbyQHlVQRHNAhH1oZFrU
Patrick Rye,https://www.google.com/maps/contrib/104717051464741627465/reviews,en,3,3 months ago,"Food and experience were good. But I was a little underwhelmed by the wines. The whites were better than the reds. Could have just been the ones they had in season, and I'm sure some people will enjoy the wines, just wasn't for me.",1657500096,False,ChIJE1_ODyV6z1QRmI5rQbJtK7A
Gerry Rhoades,https://www.google.com/maps/contrib/108718649947457803927/reviews,en,3,3 years ago,"Can't say anything about the wines, but seriously, three ads per screen page from the Motley Fool?  You can't get any tackier than that.  Ads on a website are a sure sign that you might get malware  on your computer.
Doubt I'll visit this place.",1555976060,False,ChIJc3SZKa8OllQRJecy6f4_aXQ
Wendell McKay,https://www.google.com/maps/contrib/101642328911108915933/reviews,en,5,in the last week,"In a word…..Wow!!  This winery setting was simply spectacular. The views were so special, and the quality of the tasting was an easy match with the warm ambiance. We had the pleasure to briefly speak with Ayla who shared her and Jackson’s wonderful story. For younger winemakers, their products are truly impressive, and their tasting experience is one of a kind. I’d stack the products from their family run winery up against any of the larger operations in the area. They are a fantastic example of a true gem amongst the large number of options in the Willamette Valley. If we return to this area, we will certainly make another stop here!",1667176690,False,ChIJPco6-MpBlVQRaIW445WcQAs
Christian Smith,https://www.google.com/maps/contrib/110868013973412671620/reviews,en,5,4 years ago,What an absolutely amazing experience.  Some of the best wines that I have tried from Washington State.  Our  attendant was super nice and informative and took us on a tour of their production facility.  Make sure to try the rhone white,1531876698,False,ChIJizAkYntqolQRInv0lIr_HBA
John Landis,https://www.google.com/maps/contrib/111470608509665420635/reviews,en,5,a year ago,"We had a company gathering over the weekend for one of our very best to celebrate his 20+ years with our company, Auto-Chlor System.

The staff at Rex Hill Winery were so fantastic! Emily & Mark made sure all the details were covered with a great atmosphere, great decor, smiles & cheer with amazing service. Chef David was also outstanding giving us a quick review of the amazing dishes prepared and some of his personal back story which enriched the experience for everyone. If you are planning an event you will not be disappointed by the care that this team takes. I highly recommend for any group gathering. Great wine, great food in an amazing atmosphere, what could be better! Cheers.",1627257426,False,ChIJV1L9zVFqlVQRXTutScavZ2g
Dana Haserot,https://www.google.com/maps/contrib/100478728402169976311/reviews,en,5,4 years ago,One of the coolest wine tastings that I have ever done. They did a fantastic job comparing each of their different pinots. I will definitely be back,1539984761,False,ChIJXT9rlro_lVQRRzZTgr07ir4
Maka Dangdang,https://www.google.com/maps/contrib/105675369000235648640/reviews,en,5,2 years ago,"We stayed the night in the vineyard in our motorhome as part of the Harvest Host program. We had an awesome evening enjoying the beautiful property and views.  The Our dogs enjoyed barking at the neighbors chickens and rubbing noses with the goats across the fence.  After a collective determination that our dogs would play well with Sue and Neils pups they enjoyed each others company. (note that our dogs were allowed because we were overnight guests in a self-contained RV) We woke up to exceptional sunrise views.  We highly recommend our RVing Ohana to take advantage of this beautiful setting, yummy wine, and gracious hosts.",1598152977,False,ChIJN__uU6pTwFQRlm9_Gndu4Us
Audrey Eldridge,https://www.google.com/maps/contrib/115243750852189085344/reviews,,5,a year ago,,1626402027,False,ChIJxeKlEMiXz1QRZNmvs9ugdmQ
Ron Raport,https://www.google.com/maps/contrib/107295783775736870488/reviews,en,5,a year ago,"Joel was a wonderful host and his wines were excellent.  We had done another wine tasting on our way into town at the famous winery in the old schoolhouse, and CAVU’s wines were better than anything we had at the schoolhouse.  The tasting room was also pleasant with beautiful art throughout.  Highly, highly recommended.",1627262109,False,ChIJ4ZSprkEVolQRUCWw-KgbP_s
Sean Curry,https://www.google.com/maps/contrib/116901745747619299427/reviews,en,5,a year ago,"My wife and I visited Ponzi in mid-Sept. while harvest was in progress, and yet Danny was a very helpful, attentive, and knowledgeable host during our visit and tasting.   Learning the history of the winery and getting some insight into the workings of their gravity-fed winery enhanced the experience.  The 2017 Laurelwood Pinot Noir was one of the best quality/price Pinot Noirs during our trip to Oregon.  The Reserve and Vigneto bottlings are quite distinctive as well.  The 2019 Arneis was a refreshing find as a rarely grown grape variety in the US.  Also recommended is their 2016 Rose Brut sparking from 100% Pinot Noir and 2017 Reserve Chardonnay which struck just the right balance for us.  The tasting room and grounds are clean and modern, yet still inviting.  Recommended.",1634227265,False,ChIJWw3xEO4SlVQRfhGtgZ_xMVI
