business_status,formatted_phone_number,name,place_id,rating,user_ratings_total,formatted_address,website,street_address_1,street_address_2,city,province,zipcode,country_code,url,location_name
OPERATIONAL,(541) 684-9463,Territorial Vineyards & Wine Company,ChIJt8DdfXQewVQR94-C_hfZn74,4.6,37.0,"907 W 3rd Ave, Eugene, OR 97402, USA",http://territorialvineyards.com/,907 W 3rd Ave,NULL, Eugene,OR,97402, USA,https://maps.google.com/?cid=13735936085580746743,NULL
OPERATIONAL,(503) 864-4592,Winters Hill Estate,ChIJWfNtLMRGlVQREgMLERWywFQ,4.9,183.0,"6451 NE Hilltop Ln, Dayton, OR 97114, USA",https://wintershillwine.com/,6451 NE Hilltop Ln,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=6107076898264384274,NULL
OPERATIONAL,(503) 864-4600,Domaine Serene Winery,ChIJ1UIxLCtBlVQRsGp3EEosvaE,4.5,277.0,"6555 NE Hilltop Ln, Dayton, OR 97114, USA",http://domaineserene.com/,6555 NE Hilltop Ln,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=11654520107320175280,NULL
OPERATIONAL,(971) 259-8269,Purple Cow Vineyards Winery,ChIJIxjf9hnilFQRuuZurkpC2Ek,4.9,9.0,"3336 SE Amity Dayton Hwy, Amity, OR 97101, USA",http://www.purplecowvineyards.com/,3336 SE Amity Dayton Hwy,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=5321075848259757754,NULL
OPERATIONAL,(360) 993-8880,Evergreen Wine Cellar,ChIJb0Mu5lavlVQRi__xTH2y7j8,4.7,48.0,"2608 E Evergreen Blvd, Vancouver, WA 98661, USA",http://www.evergreenwinecellar.net/,2608 E Evergreen Blvd,NULL, Vancouver,WA,98661, USA,https://maps.google.com/?cid=4606815720078180235,NULL
OPERATIONAL,(503) 505-6873,Kings Raven Winery,ChIJkZDN3XNwlVQRs2xTRTOSt8E,4.8,64.0,"11603 S New Era Rd, Oregon City, OR 97045, USA",http://kingsravenwine.com/,11603 S New Era Rd,NULL, Oregon City,OR,97045, USA,https://maps.google.com/?cid=13958786318962224307,NULL
OPERATIONAL,(503) 837-7862,Open Claim Vineyards,ChIJJ22hwhcDwFQR3NClpGV-siY,NULL,NULL,"2795 Ballard Rd, Dallas, OR 97338, USA",http://www.openclaimvineyards.com/,2795 Ballard Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=2788430094314885340,NULL
OPERATIONAL,(503) 831-1248,Illahe Vineyards and Winery,ChIJf51UGMUCwFQRmn-5T0mHSXI,4.7,28.0,"3275 Ballard Rd, Dallas, OR 97338, USA",http://www.illahevineyards.com/,3275 Ballard Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=8235262142563581850,NULL
OPERATIONAL,(509) 525-4129,Woodward Canyon Winery,ChIJAfwzA2RmolQRAhLXgbm3AlI,4.9,55.0,"11920 US-12, Lowden, WA 99360, USA",http://www.woodwardcanyon.com/,11920 US-12,NULL, Lowden,WA,99360, USA,https://maps.google.com/?cid=5909487668438700546,NULL
OPERATIONAL,(503) 308-9137,Cerulean Wine,ChIJZQk9KW8OllQRup_P_gKkQHk,4.6,14.0,"304 Oak St, Hood River, OR 97031, USA",http://www.ceruleanwine.com/,304 Oak St,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=8737163609870671802,NULL
OPERATIONAL,(541) 998-1447,High Pass Winery,ChIJt9_w_HeqwVQR4Bwon4yX0YM,4.7,18.0,"24757 Lavell Rd, Junction City, OR 97448, USA",http://www.highpasswinery.com/,24757 Lavell Rd,NULL, Junction City,OR,97448, USA,https://maps.google.com/?cid=9498539719322508512,NULL
OPERATIONAL,(541) 855-2062,Del Rio Vineyards,ChIJy1jheQaBxVQRurYc9SOg9dM,4.8,147.0,"52 N River Rd, Gold Hill, OR 97525, USA",http://www.delriovineyards.com/,52 N River Rd,NULL, Gold Hill,OR,97525, USA,https://maps.google.com/?cid=15273289787593504442,NULL
OPERATIONAL,NULL,Quailhurst Vineyard Estate,ChIJ6ZaKXnJslVQRyqOp9GlI4PE,4.4,12.0,"16031 SW Pleasant Hill Rd, Sherwood, OR 97140, USA",http://www.quailhurstwines.com/,16031 SW Pleasant Hill Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=17429010177837343690,NULL
OPERATIONAL,(425) 424-2999,Barking Frog,ChIJlZKpYLQNkFQRo7gcCmOWs9U,4.5,703.0,"14580 NE 145th St, Woodinville, WA 98072, USA",https://www.willowslodge.com/barking_frog/?utm_source=googlemybusiness&utm_medium=organic,14580 NE 145th St,NULL, Woodinville,WA,98072, USA,https://maps.google.com/?cid=15398816903025440931,NULL
OPERATIONAL,(800) 781-9463,Valley View Winery,ChIJxWBphkKbz1QRvDwZ-jzDVaM,3.6,28.0,"1000 Upper Applegate Rd, Jacksonville, OR 97530, USA",http://valleyviewwinery.com/,1000 Upper Applegate Rd,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=11769527867864071356,NULL
OPERATIONAL,(509) 281-3240,Le Doubblé Troubblé Wine Co,ChIJmeb78RIRllQRqJ7O_XVMOYc,5.0,23.0,"111 E Jewett Blvd, White Salmon, WA 98672, USA",http://www.ldtwines.com/,111 E Jewett Blvd,NULL, White Salmon,WA,98672, USA,https://maps.google.com/?cid=9743903338445840040,NULL
OPERATIONAL,(503) 857-5776,Dusky Goose Winery,ChIJ9QK5-RlBlVQR0YyVd0Jlv-8,4.7,39.0,"8355 NE Warren Rd, Dundee, OR 97115, USA",https://www.duskygoose.com/,8355 NE Warren Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=17275638031765048529,NULL
OPERATIONAL,(503) 873-9463,Paradis Vineyards,ChIJ1Tdr_zLhv1QRTWGWVLyzVC0,4.9,13.0,"17627 Abiqua Rd NE, Silverton, OR 97381, USA",http://paradiswine.com/,17627 Abiqua Rd NE,NULL, Silverton,OR,97381, USA,https://maps.google.com/?cid=3266433251204817229,NULL
OPERATIONAL,(541) 847-5792,Benton-Lane Winery,ChIJVwz6Uv9UwFQR4DxPw4BLxRY,4.6,29.0,"23924 Territorial Rd, Monroe, OR 97456, USA",http://benton-lane.com/,23924 Territorial Rd,NULL, Monroe,OR,97456, USA,https://maps.google.com/?cid=1640800655651060960,NULL
OPERATIONAL,(503) 474-6361,Pinot Vista Tasting Lounge,ChIJGaw4-9xIlVQRmVHvNs-JRhY,4.7,44.0,"448 NE 3rd St, McMinnville, OR 97128, USA",https://www.pinotvistavineyards.com/?gmaps,448 NE 3rd St,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=1605121840277049753,NULL
OPERATIONAL,(541) 702-2123,Quady North,ChIJXxgI__N4z1QR4dFQzk-sZgI,4.7,43.0,"9800 OR-238, Jacksonville, OR 97530, USA",http://quadynorth.com/,9800 OR-238,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=173015094464139745,NULL
OPERATIONAL,(541) 938-5575,Watermill Winery,ChIJsxjaYrVEolQR7lz1cFg37dw,4.7,24.0,"235 E Broadway Ave #1807, Milton-Freewater, OR 97862, USA",http://www.watermillwinery.com/,235 E Broadway Ave #1807,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=15919441110816349422,NULL
OPERATIONAL,(971) 338-9760,Hanson Vineyards,ChIJiTaWhZJflVQRuXxSzQN4RuY,4.9,40.0,"34948 S Barlow Rd, Woodburn, OR 97071, USA",http://www.hansonwine.com/,34948 S Barlow Rd,NULL, Woodburn,OR,97071, USA,https://maps.google.com/?cid=16593081834818141369,NULL
OPERATIONAL,(541) 846-6372,Rosellas Vineyard & Winery,ChIJReK-87yHz1QRz6obfYO1LlI,5.0,42.0,"184 Missouri Flat Rd, Grants Pass, OR 97527, USA",http://www.rosellasvineyard.com/,184 Missouri Flat Rd,NULL, Grants Pass,OR,97527, USA,https://maps.google.com/?cid=5921870136383089359,NULL
OPERATIONAL,(800) 782-2686,Henry Estate Winery,ChIJ4_U2tjAbxFQR0kgfsJUkEZY,4.7,52.0,"687 Hubbard Creek Rd, Umpqua, OR 97486, USA",https://www.henryestate.com/,687 Hubbard Creek Rd,NULL, Umpqua,OR,97486, USA,https://maps.google.com/?cid=10813464405616838866,NULL
OPERATIONAL,(503) 472-6315,The Eyrie Vineyards,ChIJOY09IMJIlVQRpTPMLDeAF-Y,4.5,37.0,"935 NE 10th Ave, McMinnville, OR 97128, USA",http://www.eyrievineyards.com/,935 NE 10th Ave,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=16579861527650907045,NULL
OPERATIONAL,(541) 535-7957,Paschal Winery and Vineyard,ChIJhRRBclhxz1QRt3T6NCrtfOc,4.8,93.0,"1122 Suncrest Rd, Talent, OR 97540, USA",http://www.paschalwinery.com/,1122 Suncrest Rd,NULL, Talent,OR,97540, USA,https://maps.google.com/?cid=16680467885406713015,NULL
OPERATIONAL,(503) 362-1596,Redhawk Vineyard & Winery,ChIJBd9R3m5VlVQRJSvShvfhv2A,4.6,49.0,"2995 Michigan City Ln NW, Salem, OR 97304, USA",http://www.redhawkwine.com/,2995 Michigan City Ln NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=6971539201427909413,NULL
OPERATIONAL,(503) 990-4974,La Chouette Vineyard,ChIJ47fROEcPwFQRmvkED1tgYu8,5.0,8.0,"189 Ankeny Hill Rd SE A, Jefferson, OR 97352, USA",http://www.lachouettevineyard.com/,189 Ankeny Hill Rd SE A,NULL, Jefferson,OR,97352, USA,https://maps.google.com/?cid=17249455466992695706,NULL
OPERATIONAL,(503) 538-4110,Evening Land,ChIJl0wRBORTlVQRXFyvd6utsyw,5.0,5.0,"4180 Lone Star Rd NW, Salem, OR 97304, USA",https://elvwines.com/,4180 Lone Star Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=3221109110459030620,Seven Springs Vineyard
OPERATIONAL,(541) 315-3004,Meadows Estate Vineyard & Winery,ChIJve2F2-CvxlQR71pSCHG3zc8,5.0,9.0,"175 Hogan Rd, Oakland, OR 97462, USA",https://www.meadowsestatewinery.com/,175 Hogan Rd,NULL, Oakland,OR,97462, USA,https://maps.google.com/?cid=14973826032175569647,NULL
OPERATIONAL,(541) 436-4680,Smockshop Band Winery,ChIJVfoLb8wIllQRQqTPzIkSThg,5.0,1.0,"3890 Acree Dr, Hood River, OR 97031, USA",NULL,3890 Acree Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=1751357688149681218,NULL
OPERATIONAL,(509) 529-0736,Foundry Vineyards,ChIJk8ryMWxqolQRi_2UorK7JbI,4.7,54.0,"1111 Abadie St, Walla Walla, WA 99362, USA",http://www.foundryvineyards.com/,1111 Abadie St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=12836872688795712907,NULL
OPERATIONAL,(503) 502-4463,Kristin Hill Winery,ChIJO1uPS8VNlVQRNmzjlceDf1s,4.5,15.0,"3336 SE Amity Dayton Hwy, Amity, OR 97101, USA",http://www.kristinhillwinery.com/,3336 SE Amity Dayton Hwy,NULL, Amity,OR,97101, USA,https://maps.google.com/?cid=6593133272730135606,NULL
OPERATIONAL,(503) 203-2583,Seven Bridges Winery,ChIJt-n5RFqnlVQR5DwhGTve1hk,4.6,34.0,"2303 N Harding Ave, Portland, OR 97227, USA",http://www.sevenbridgeswinery.com/,2303 N Harding Ave,NULL, Portland,OR,97227, USA,https://maps.google.com/?cid=1861919841370324196,NULL
OPERATIONAL,(503) 537-1137,Beaux Frères,ChIJY_YvLqs_lVQRQ1JGKPCC-qA,4.9,57.0,"By Appointment Only, 15155 NE North Valley Rd, Newberg, OR 97132, USA",http://www.beauxfreres.com/, 15155 NE North Valley Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=11599727758225592899,NULL
OPERATIONAL,(541) 942-8028,Chateau Lorane,ChIJNdln3D05wVQRP5h-7LTPjaI,4.8,25.0,"27415 Siuslaw Rd, Lorane, OR 97451, USA",https://www.chateaulorane.com/,27415 Siuslaw Rd,NULL, Lorane,OR,97451, USA,https://maps.google.com/?cid=11713246581829310527,NULL
OPERATIONAL,(800) 245-2950,The Four Graces Winery,ChIJsfC-ZK9BlVQRdC0UjH76x58,4.6,94.0,"9605 NE Fox Farm Rd, Dundee, OR 97115, USA",https://www.thefourgraces.com/,9605 NE Fox Farm Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=11513446393818918260,NULL
OPERATIONAL,(503) 538-7724,12th & Maple Wine Co,ChIJQaTQ6gxBlVQRGMITAAYqZ6U,4.8,10.0,"1242 SE Maple St, Dundee, OR 97115, USA",http://www.12mwc.com/,1242 SE Maple St,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=11918541144118772248,NULL
